as_of,target_quarter,horizon_month,method,nowcast_livello,nowcast_z,gdp_realizzato,errore,n_iter,converged
2020-04-15,2020Q1,4,gaussian,-0.09482088350797202,-1.342513104937377,-1.3250619707966038,1.2302410872886318,56.0,True
2020-04-15,2020Q1,4,random_walk,0.6795635968053659,0.0333073123277785,-1.3250619707966038,2.0046255676019697,,True
2020-04-15,2020Q1,4,student_t,-0.025374240330026998,-1.219129808882575,-1.3250619707966038,1.2996877304665768,93.0,True
2020-04-15,2020Q2,1,arma22,0.6813698177183897,0.03651635857470722,-8.204320604026982,8.885690421745371,,True
2020-04-15,2020Q2,1,gaussian,-1.1826827755626657,-3.2752773070917667,-8.204320604026982,7.021637828464317,56.0,True
2020-04-15,2020Q2,1,random_walk,0.6795635968053659,0.0333073123277785,-8.204320604026982,8.883884200832348,,True
2020-04-15,2020Q2,1,student_t,-0.706144457064589,-2.4286292080317593,-8.204320604026982,7.498176146962393,93.0,True
2020-05-15,2020Q2,2,arma22,0.03221878234621889,-1.0500131022874517,-8.204320604026982,8.2365393863732,,True
2020-05-15,2020Q2,2,gaussian,-8.115917063463492,-14.972652790438472,-8.204320604026982,0.08840354056349042,55.0,True
2020-05-15,2020Q2,2,random_walk,-1.3250619707966038,-3.3691853938721303,-8.204320604026982,6.8792586332303785,,True
2020-05-15,2020Q2,2,student_t,-0.679162805013511,-2.2655438333672326,-8.204320604026982,7.5251577990134715,109.0,True
2020-06-15,2020Q2,3,arma22,0.03221878234621889,-1.0500131022874517,-8.204320604026982,8.2365393863732,,True
2020-06-15,2020Q2,3,gaussian,-5.246141324872427,-10.069095173054347,-8.204320604026982,2.958179279154555,61.0,True
2020-06-15,2020Q2,3,random_walk,-1.3250619707966038,-3.3691853938721303,-8.204320604026982,6.8792586332303785,,True
2020-06-15,2020Q2,3,student_t,-0.4173882484188325,-1.818252219682676,-8.204320604026982,7.786932355608149,109.0,True
2020-07-15,2020Q2,4,arma22,0.03221878234621889,-1.0500131022874517,-8.204320604026982,8.2365393863732,,True
2020-07-15,2020Q2,4,gaussian,-4.660920872418211,-9.069134734023756,-8.204320604026982,3.543399731608771,65.0,True
2020-07-15,2020Q2,4,random_walk,-1.3250619707966038,-3.3691853938721303,-8.204320604026982,6.8792586332303785,,True
2020-07-15,2020Q2,4,student_t,0.182952177143075,-0.7924564311124512,-8.204320604026982,8.387272781170058,107.0,True
2020-07-15,2020Q3,1,arma22,0.05008128407931045,-1.0194916210229117,7.475749636244799,-7.425668352165488,,True
2020-07-15,2020Q3,1,gaussian,2.931487752855228,3.9039393107901947,7.475749636244799,-4.54426188338957,65.0,True
2020-07-15,2020Q3,1,random_walk,-1.3250619707966038,-3.3691853938721303,7.475749636244799,-8.800811607041403,,True
2020-07-15,2020Q3,1,student_t,2.09442068553747,2.473651034598073,7.475749636244799,-5.381328950707329,107.0,True
2020-08-15,2020Q3,2,arma22,-5.915030871826991,-6.882508391894804,7.475749636244799,-13.390780508071789,,True
2020-08-15,2020Q3,2,gaussian,4.64110697402465,4.295808437643254,7.475749636244799,-2.8346426622201486,67.0,True
2020-08-15,2020Q3,2,random_walk,-8.204320604026982,-9.306728908416043,7.475749636244799,-15.680070240271782,,True
2020-08-15,2020Q3,2,student_t,2.9767036034567873,2.5333050978758496,7.475749636244799,-4.499046032788011,105.0,True
2020-09-15,2020Q3,3,arma22,-5.915030871826991,-6.882508391894804,7.475749636244799,-13.390780508071789,,True
2020-09-15,2020Q3,3,gaussian,4.974162535523653,4.6484943008482915,7.475749636244799,-2.501587100721146,66.0,True
2020-09-15,2020Q3,3,random_walk,-8.204320604026982,-9.306728908416043,7.475749636244799,-15.680070240271782,,True
2020-09-15,2020Q3,3,student_t,3.2158774041555236,2.786575807350899,7.475749636244799,-4.2598722320892755,106.0,True
2020-10-15,2020Q3,4,arma22,-5.915030871826991,-6.882508391894804,7.475749636244799,-13.390780508071789,,True
2020-10-15,2020Q3,4,gaussian,5.091373975738762,4.77261418578195,7.475749636244799,-2.384375660506037,68.0,True
2020-10-15,2020Q3,4,random_walk,-8.204320604026982,-9.306728908416043,7.475749636244799,-15.680070240271782,,True
2020-10-15,2020Q3,4,student_t,3.2919672671960587,2.867150408497995,7.475749636244799,-4.18378236904874,104.0,True
2020-10-15,2020Q4,1,arma22,-4.645159979394245,-5.537791282710801,1.127138965704333,-5.772298945098578,,True
2020-10-15,2020Q4,1,gaussian,0.40169388864760225,-0.1934757429585827,1.127138965704333,-0.7254450770567307,68.0,True
2020-10-15,2020Q4,1,random_walk,-8.204320604026982,-9.306728908416043,1.127138965704333,-9.331459569731315,,True
2020-10-15,2020Q4,1,student_t,0.45390264739947495,-0.1381897988824832,1.127138965704333,-0.673236318304858,104.0,True
2020-11-15,2020Q4,2,arma22,-2.4020139157054228,-2.7501077169064927,1.127138965704333,-3.5291528814097557,,True
2020-11-15,2020Q4,2,gaussian,1.1733899056988835,0.49009727145699333,1.127138965704333,0.046250939994550544,67.0,True
2020-11-15,2020Q4,2,random_walk,7.475749636244799,6.201602448893238,1.127138965704333,6.348610670540466,,True
2020-11-15,2020Q4,2,student_t,1.013865977918523,0.345528922711916,1.127138965704333,-0.11327298778580985,109.0,True
2020-12-15,2020Q4,3,arma22,-2.4020139157054228,-2.7501077169064927,1.127138965704333,-3.5291528814097557,,True
2020-12-15,2020Q4,3,gaussian,1.3839473770977497,0.6809147016671122,1.127138965704333,0.2568084113934168,68.0,True
2020-12-15,2020Q4,3,random_walk,7.475749636244799,6.201602448893238,1.127138965704333,6.348610670540466,,True
2020-12-15,2020Q4,3,student_t,1.0873918265853866,0.4121616259041549,1.127138965704333,-0.03974713911894634,108.0,True
