metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
bvar/cbvar,1,51,5.2155269407090445,16.51260504201681,True
bvar/cbvar,2,51,5.16857125932004,15.512605042016807,True
bvar/cbvar,3,51,5.047263567047263,14.512605042016807,True
bvar/cbvar,4,51,4.8017550426431415,13.512605042016807,True
bvar/cbvar,5,51,4.784859133629359,12.512605042016807,True
bvar/cbvar,6,51,2.951669948606274,11.512605042016807,True
bvar/cbvar,7,51,3.0013149398416283,10.512605042016807,True
bvar/cbvar,8,51,3.142599385016484,9.512605042016807,True
bvar/cbvar,9,51,3.1783196534166462,8.512605042016807,True
bvar/cbvar,10,51,2.8513139496309465,7.512605042016807,True
bvar/cbvar,11,51,2.426061456528629,6.512605042016807,True
bvar/cbvar,12,51,2.565454901311606,5.512605042016807,True
bvar/cbvar,13,51,2.566246432789612,4.512605042016807,True
bvar/cbvar,14,51,2.7327155021546807,3.512605042016807,True
bvar/cbvar,15,51,2.0911352532840533,2.512605042016807,True
bvar/cbvar,16,51,2.349860173638351,1.5126050420168067,True
bvar/cbvar,17,51,2.426234231684803,0.5126050420168068,True
bvar/lbvar,-13,2,3.186295731081018,30.142857142857142,False
bvar/lbvar,-12,51,5.561666775633646,29.51260504201681,True
bvar/lbvar,-11,51,5.536765821440223,28.51260504201681,True
bvar/lbvar,-10,51,5.661748588951069,27.51260504201681,True
bvar/lbvar,-9,51,5.637669032823023,26.51260504201681,True
bvar/lbvar,-8,51,5.524621588760345,25.51260504201681,True
bvar/lbvar,-7,51,5.54990619153799,24.51260504201681,True
bvar/lbvar,-6,51,5.6363138804621435,23.51260504201681,True
bvar/lbvar,-5,51,5.623206085231524,22.51260504201681,True
bvar/lbvar,-4,51,5.5745378974103295,21.51260504201681,True
bvar/lbvar,-3,51,5.699384351204873,20.51260504201681,True
bvar/lbvar,-2,51,5.674031571637447,19.51260504201681,True
bvar/lbvar,-1,51,5.602077602555849,18.51260504201681,True
bvar/lbvar,0,51,5.546363321218053,17.51260504201681,True
bvar/lbvar,1,51,5.540643038960362,16.51260504201681,True
bvar/lbvar,2,51,5.263939384956546,15.512605042016807,True
bvar/lbvar,3,51,4.335763160622813,14.512605042016807,True
bvar/lbvar,4,51,4.217254334353273,13.512605042016807,True
bvar/lbvar,5,51,4.255237550636155,12.512605042016807,True
bvar/lbvar,6,51,3.5153598875103023,11.512605042016807,True
bvar/lbvar,7,51,3.1406369196640678,10.512605042016807,True
bvar/lbvar,8,51,2.6285130110658694,9.512605042016807,True
bvar/lbvar,9,51,2.5939735615528936,8.512605042016807,True
bvar/lbvar,10,51,2.68662293073629,7.512605042016807,True
bvar/lbvar,11,51,2.3796996690067203,6.512605042016807,True
bvar/lbvar,12,51,2.2107984769852345,5.512605042016807,True
bvar/lbvar,13,51,2.175336665062202,4.512605042016807,True
bvar/lbvar,14,51,2.290835426621344,3.512605042016807,True
bvar/lbvar,15,51,2.162036389472549,2.512605042016807,True
bvar/lbvar,16,51,2.001401410460345,1.5126050420168067,True
bvar/lbvar,17,51,1.9619647001549823,0.5126050420168068,True
bvar/qbvar,-13,2,2.5048323089486866,30.142857142857142,False
bvar/qbvar,-12,51,5.161216218326205,29.51260504201681,True
bvar/qbvar,-11,51,5.067202530262533,28.51260504201681,True
bvar/qbvar,-10,51,5.086977159660226,27.51260504201681,True
bvar/qbvar,-9,51,5.060937040972368,26.51260504201681,True
bvar/qbvar,-8,51,5.105735708869289,25.51260504201681,True
bvar/qbvar,-7,51,5.13254775266744,24.51260504201681,True
bvar/qbvar,-6,51,5.154466400949978,23.51260504201681,True
bvar/qbvar,-5,51,5.184500691060879,22.51260504201681,True
bvar/qbvar,-4,51,5.170974233801255,21.51260504201681,True
bvar/qbvar,-3,51,5.187374171303554,20.51260504201681,True
bvar/qbvar,-2,51,5.171246301805665,19.51260504201681,True
bvar/qbvar,-1,51,5.154439249455322,18.51260504201681,True
bvar/qbvar,0,51,5.191241760313206,17.51260504201681,True
bvar/qbvar,1,51,5.1353695505486865,16.51260504201681,True
bvar/qbvar,2,51,5.241226828737288,15.512605042016807,True
bvar/qbvar,3,51,4.998243025787944,14.512605042016807,True
bvar/qbvar,4,51,5.055772590909839,13.512605042016807,True
bvar/qbvar,5,51,4.979864925192551,12.512605042016807,True
bvar/qbvar,6,51,5.017578447885081,11.512605042016807,True
bvar/qbvar,7,51,5.421903106619114,10.512605042016807,True
bvar/qbvar,8,51,5.440509950249669,9.512605042016807,True
bvar/qbvar,9,51,5.443512103341264,8.512605042016807,True
bvar/qbvar,10,51,5.448471437502312,7.512605042016807,True
bvar/qbvar,11,51,5.429191270398363,6.512605042016807,True
bvar/qbvar,12,51,4.974239380517111,5.512605042016807,True
bvar/qbvar,13,51,4.781750898589774,4.512605042016807,True
bvar/qbvar,14,51,5.0028006235082065,3.512605042016807,True
bvar/qbvar,15,51,2.2554541109389374,2.512605042016807,True
bvar/qbvar,16,51,2.1956310187214423,1.5126050420168067,True
bvar/qbvar,17,51,2.2829476909312048,0.5126050420168068,True
mean,-13,2,1.329439004441577,30.142857142857142,False
mean,-12,51,5.172631795992617,29.51260504201681,True
mean,-11,51,5.172631795992617,28.51260504201681,True
mean,-10,51,5.172631795992617,27.51260504201681,True
mean,-9,51,5.172715506620348,26.51260504201681,True
mean,-8,51,5.1675776413695225,25.51260504201681,True
mean,-7,51,5.1675776413695225,24.51260504201681,True
mean,-6,51,5.1675776413695225,23.51260504201681,True
mean,-5,51,5.1675776413695225,22.51260504201681,True
mean,-4,51,5.1675776413695225,21.51260504201681,True
mean,-3,51,5.1675776413695225,20.51260504201681,True
mean,-2,51,5.1675776413695225,19.51260504201681,True
mean,-1,51,5.1675776413695225,18.51260504201681,True
mean,0,51,5.1675776413695225,17.51260504201681,True
mean,1,51,5.1675776413695225,16.51260504201681,True
mean,2,51,5.1675776413695225,15.512605042016807,True
mean,3,51,5.1675776413695225,14.512605042016807,True
mean,4,51,5.167773813330701,13.512605042016807,True
mean,5,51,5.1530708641236265,12.512605042016807,True
mean,6,51,5.1530708641236265,11.512605042016807,True
mean,7,51,5.1530708641236265,10.512605042016807,True
mean,8,51,5.1530708641236265,9.512605042016807,True
mean,9,51,5.1530708641236265,8.512605042016807,True
mean,10,51,5.1530708641236265,7.512605042016807,True
mean,11,51,5.1530708641236265,6.512605042016807,True
mean,12,51,5.1530708641236265,5.512605042016807,True
mean,13,51,5.1530708641236265,4.512605042016807,True
mean,14,51,5.1530708641236265,3.512605042016807,True
mean,15,51,5.1530708641236265,2.512605042016807,True
mean,16,51,5.1530708641236265,1.5126050420168067,True
mean,17,51,5.1530708641236265,0.5126050420168068,True
nyfed,-5,6,1.8605628516211414,22.190476190476193,False
nyfed,-4,42,2.915095769972087,21.48639455782313,False
nyfed,-3,51,4.982749134793819,20.51260504201681,True
nyfed,-2,51,4.926106955295998,19.51260504201681,True
nyfed,-1,51,4.836932515622591,18.51260504201681,True
nyfed,0,51,4.860628639901977,17.51260504201681,True
nyfed,1,51,4.684950832286485,16.51260504201681,True
nyfed,2,51,4.648441404038672,15.512605042016807,True
nyfed,3,51,3.670224823121179,14.512605042016807,True
nyfed,4,51,3.6876144866105127,13.512605042016807,True
nyfed,5,51,3.4884314983310465,12.512605042016807,True
nyfed,6,51,2.3119789656185414,11.512605042016807,True
nyfed,7,51,2.1879923830495747,10.512605042016807,True
nyfed,8,51,2.2116393345163554,9.512605042016807,True
nyfed,9,51,2.3849605148378887,8.512605042016807,True
nyfed,10,50,2.155638219716005,7.505714285714285,False
nyfed,11,50,2.0543184470468354,6.505714285714285,False
nyfed,12,50,2.386326186200935,5.505714285714285,False
nyfed,13,50,2.6013821936927353,4.505714285714285,False
nyfed,14,50,2.7084878620978072,3.5085714285714285,False
nyfed,15,50,2.6915358093256763,2.505714285714286,False
nyfed,16,50,2.701369634573017,1.5057142857142856,False
nyfed,17,50,2.7021870957769547,0.5057142857142857,False
