window,metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
2007-2019,fed_overlap/student_t_ar1_shared,-7,46,2.5551829139793703,24.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,-6,46,2.5715361665214425,23.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,-5,46,2.5080398903460512,22.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,-4,46,2.4884948252474413,21.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,-3,46,2.4662349557847887,20.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,-2,46,2.4648771110004155,19.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,-1,46,2.362567683951457,18.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,0,46,2.367113416557923,17.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,1,46,2.2442317302207937,16.496894409937887,True
2007-2019,fed_overlap/student_t_ar1_shared,2,46,2.1026267981050943,15.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,3,46,1.873227379844526,14.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,4,46,1.7960963167019117,13.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,5,46,1.822580140797465,12.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,6,46,1.6872245398063141,11.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,7,46,1.6945283294331692,10.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,8,46,1.8677929543907075,9.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,9,46,1.864897832381805,8.49689440993789,True
2007-2019,fed_overlap/student_t_ar1_shared,10,46,1.8332368812411488,7.496894409937888,True
2007-2019,fed_overlap/student_t_ar1_shared,11,46,1.833202849255105,6.496894409937888,True
2007-2019,fed_overlap/student_t_ar1_shared,12,46,1.9135513510767759,5.496894409937888,True
2007-2019,fed_overlap/student_t_ar1_shared,13,46,1.9308236576160098,4.496894409937888,True
2007-2019,fed_overlap/student_t_ar1_shared,14,46,1.9173118354303356,3.4968944099378882,True
2007-2019,fed_overlap/student_t_ar1_shared,15,46,1.9221870713424807,2.4968944099378882,True
2007-2019,fed_overlap/student_t_ar1_shared,16,46,1.932610805128011,1.496894409937888,True
2007-2019,fed_overlap/student_t_ar1_shared,17,46,1.9195543526153864,0.4968944099378882,True
2007-2019,mean,-13,2,1.329439004441577,30.142857142857142,False
2007-2019,mean,-12,46,2.732721738994244,29.496894409937887,True
2007-2019,mean,-11,46,2.732721738994244,28.496894409937887,True
2007-2019,mean,-10,46,2.732721738994244,27.496894409937887,True
2007-2019,mean,-9,46,2.7328974094191536,26.496894409937887,True
2007-2019,mean,-8,46,2.7216569790378973,25.496894409937887,True
2007-2019,mean,-7,46,2.7216569790378973,24.496894409937887,True
2007-2019,mean,-6,46,2.7216569790378973,23.496894409937887,True
2007-2019,mean,-5,46,2.7216569790378973,22.496894409937887,True
2007-2019,mean,-4,46,2.7216569790378973,21.496894409937887,True
2007-2019,mean,-3,46,2.7216569790378973,20.496894409937887,True
2007-2019,mean,-2,46,2.7216569790378973,19.496894409937887,True
2007-2019,mean,-1,46,2.7216569790378973,18.496894409937887,True
2007-2019,mean,0,46,2.7216569790378973,17.496894409937887,True
2007-2019,mean,1,46,2.7216569790378973,16.496894409937887,True
2007-2019,mean,2,46,2.7216569790378973,15.49689440993789,True
2007-2019,mean,3,46,2.7216569790378973,14.49689440993789,True
2007-2019,mean,4,46,2.7220699107140587,13.49689440993789,True
2007-2019,mean,5,46,2.706156436834527,12.49689440993789,True
2007-2019,mean,6,46,2.706156436834527,11.49689440993789,True
2007-2019,mean,7,46,2.706156436834527,10.49689440993789,True
2007-2019,mean,8,46,2.706156436834527,9.49689440993789,True
2007-2019,mean,9,46,2.706156436834527,8.49689440993789,True
2007-2019,mean,10,46,2.706156436834527,7.496894409937888,True
2007-2019,mean,11,46,2.706156436834527,6.496894409937888,True
2007-2019,mean,12,46,2.706156436834527,5.496894409937888,True
2007-2019,mean,13,46,2.706156436834527,4.496894409937888,True
2007-2019,mean,14,46,2.706156436834527,3.4968944099378882,True
2007-2019,mean,15,46,2.706156436834527,2.4968944099378882,True
2007-2019,mean,16,46,2.706156436834527,1.496894409937888,True
2007-2019,mean,17,46,2.706156436834527,0.4968944099378882,True
2007-2019,nyfed,-5,6,1.8605628516211414,22.190476190476193,False
2007-2019,nyfed,-4,42,2.915095769972087,21.48639455782313,False
2007-2019,nyfed,-3,46,2.7937659541857847,20.496894409937887,True
2007-2019,nyfed,-2,46,2.7270022890087025,19.496894409937887,True
2007-2019,nyfed,-1,46,2.642910550777165,18.496894409937887,True
2007-2019,nyfed,0,46,2.6436366322287097,17.496894409937887,True
2007-2019,nyfed,1,46,2.4906482962209426,16.496894409937887,True
2007-2019,nyfed,2,46,2.4253827262093526,15.49689440993789,True
2007-2019,nyfed,3,46,2.2159426523624925,14.49689440993789,True
2007-2019,nyfed,4,46,2.233870484343654,13.49689440993789,True
2007-2019,nyfed,5,46,2.1891442646330277,12.49689440993789,True
2007-2019,nyfed,6,46,2.123793614090907,11.49689440993789,True
2007-2019,nyfed,7,46,1.9871058314471943,10.49689440993789,True
2007-2019,nyfed,8,46,1.9886351216123144,9.49689440993789,True
2007-2019,nyfed,9,46,1.9106500464613208,8.49689440993789,True
2007-2019,nyfed,10,46,1.9071832397862847,7.496894409937888,True
2007-2019,nyfed,11,46,1.8003308617918945,6.496894409937888,True
2007-2019,nyfed,12,46,1.7908892939687429,5.496894409937888,True
2007-2019,nyfed,13,46,1.7479655216850933,4.496894409937888,True
2007-2019,nyfed,14,46,1.7461469364565827,3.4968944099378882,True
2007-2019,nyfed,15,46,1.749756813952568,2.4968944099378882,True
2007-2019,nyfed,16,46,1.7357173948038334,1.496894409937888,True
2007-2019,nyfed,17,46,1.7293985961775036,0.4968944099378882,True
2007-2021,ar2,-13,2,1.848898255731422,30.142857142857142,False
2007-2021,ar2,-12,54,7.106777925007624,29.52645502645503,True
2007-2021,ar2,-11,54,7.106777925007624,28.52645502645503,True
2007-2021,ar2,-10,54,7.106777925007624,27.52645502645503,True
2007-2021,ar2,-9,54,7.106699405348345,26.52645502645503,True
2007-2021,ar2,-8,54,7.345390454019801,25.52645502645503,True
2007-2021,ar2,-7,54,7.345390454019801,24.52645502645503,True
2007-2021,ar2,-6,54,7.345390454019801,23.52645502645503,True
2007-2021,ar2,-5,54,7.345390454019801,22.52645502645503,True
2007-2021,ar2,-4,54,7.345390454019801,21.52645502645503,True
2007-2021,ar2,-3,54,7.345390454019801,20.52645502645503,True
2007-2021,ar2,-2,54,7.345390454019801,19.52645502645503,True
2007-2021,ar2,-1,54,7.345390454019801,18.52645502645503,True
2007-2021,ar2,0,54,7.345390454019801,17.52645502645503,True
2007-2021,ar2,1,54,7.345390454019801,16.52645502645503,True
2007-2021,ar2,2,54,7.345390454019801,15.526455026455027,True
2007-2021,ar2,3,54,7.345390454019801,14.526455026455027,True
2007-2021,ar2,4,54,7.349273103079067,13.526455026455027,True
2007-2021,ar2,5,54,8.959234292457165,12.526455026455027,True
2007-2021,ar2,6,54,8.959234292457165,11.526455026455027,True
2007-2021,ar2,7,54,8.959234292457165,10.526455026455027,True
2007-2021,ar2,8,54,8.959234292457165,9.526455026455027,True
2007-2021,ar2,9,54,8.959234292457165,8.526455026455027,True
2007-2021,ar2,10,54,8.959234292457165,7.526455026455026,True
2007-2021,ar2,11,54,8.959234292457165,6.526455026455026,True
2007-2021,ar2,12,54,8.959234292457165,5.526455026455026,True
2007-2021,ar2,13,54,8.959234292457165,4.526455026455027,True
2007-2021,ar2,14,54,8.959234292457165,3.5264550264550265,True
2007-2021,ar2,15,54,8.959234292457165,2.5264550264550265,True
2007-2021,ar2,16,54,8.959234292457165,1.5264550264550265,True
2007-2021,ar2,17,54,8.959234292457165,0.5264550264550264,True
2007-2021,fed_overlap/gaussian,-13,2,1.2312123501330832,30.142857142857142,False
2007-2021,fed_overlap/gaussian,-12,54,6.565529090684425,29.52645502645503,True
2007-2021,fed_overlap/gaussian,-11,54,6.672684291939675,28.52645502645503,True
2007-2021,fed_overlap/gaussian,-10,54,6.721638256607786,27.52645502645503,True
2007-2021,fed_overlap/gaussian,-9,54,6.7617132391875,26.52645502645503,True
2007-2021,fed_overlap/gaussian,-8,54,6.8126801361034195,25.52645502645503,True
2007-2021,fed_overlap/gaussian,-7,54,7.244075803418925,24.52645502645503,True
2007-2021,fed_overlap/gaussian,-6,54,7.2660242438457185,23.52645502645503,True
2007-2021,fed_overlap/gaussian,-5,54,7.267205445267183,22.52645502645503,True
2007-2021,fed_overlap/gaussian,-4,54,7.268892335222736,21.52645502645503,True
2007-2021,fed_overlap/gaussian,-3,54,6.543133688079279,20.52645502645503,True
2007-2021,fed_overlap/gaussian,-2,54,6.545833188406635,19.52645502645503,True
2007-2021,fed_overlap/gaussian,-1,54,6.650744915408218,18.52645502645503,True
2007-2021,fed_overlap/gaussian,0,54,6.620624298599468,17.52645502645503,True
2007-2021,fed_overlap/gaussian,1,54,6.417459795197159,16.52645502645503,True
2007-2021,fed_overlap/gaussian,2,54,5.867406509042056,15.526455026455027,True
2007-2021,fed_overlap/gaussian,3,54,5.18402537168658,14.526455026455027,True
2007-2021,fed_overlap/gaussian,4,54,5.051825079247558,13.526455026455027,True
2007-2021,fed_overlap/gaussian,5,54,4.532326023237085,12.526455026455027,True
2007-2021,fed_overlap/gaussian,6,54,3.7304126813292635,11.526455026455027,True
2007-2021,fed_overlap/gaussian,7,54,3.6163698158691058,10.526455026455027,True
2007-2021,fed_overlap/gaussian,8,54,3.1219536784111352,9.526455026455027,True
2007-2021,fed_overlap/gaussian,9,54,3.1140615549243775,8.526455026455027,True
2007-2021,fed_overlap/gaussian,10,54,3.0816657666344986,7.526455026455026,True
2007-2021,fed_overlap/gaussian,11,54,3.042762554189081,6.526455026455026,True
2007-2021,fed_overlap/gaussian,12,54,3.1233967008132146,5.526455026455026,True
2007-2021,fed_overlap/gaussian,13,54,3.1167504261031898,4.526455026455027,True
2007-2021,fed_overlap/gaussian,14,54,3.1208251932477467,3.5264550264550265,True
2007-2021,fed_overlap/gaussian,15,54,3.0925360393683308,2.5264550264550265,True
2007-2021,fed_overlap/gaussian,16,54,3.158328969365569,1.5264550264550265,True
2007-2021,fed_overlap/gaussian,17,54,3.2288441670706804,0.5264550264550264,True
2007-2021,fed_overlap/gaussian_ar1,-13,2,0.7605115648710368,30.142857142857142,False
2007-2021,fed_overlap/gaussian_ar1,-12,54,6.674569792410329,29.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-11,54,6.799633288063575,28.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-10,54,6.920892751066619,27.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-9,54,6.944545232909985,26.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-8,54,6.998615211007295,25.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-7,54,7.477211920571546,24.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-6,54,7.517625631512617,23.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-5,54,7.4596304799901745,22.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-4,54,7.459563657314444,21.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-3,54,6.763497518788255,20.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-2,54,6.750753567466938,19.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,-1,54,6.543666167305966,18.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,0,54,6.530810749420303,17.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,1,54,6.3948462595564814,16.52645502645503,True
2007-2021,fed_overlap/gaussian_ar1,2,54,5.947056475046096,15.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,3,54,5.31782724556868,14.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,4,54,5.286054821177417,13.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,5,54,5.0011770212711335,12.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,6,54,4.130585465697047,11.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,7,54,4.032550262015407,10.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,8,54,3.50183287948775,9.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,9,54,3.4918567063310513,8.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,10,54,3.3541404932800063,7.526455026455026,True
2007-2021,fed_overlap/gaussian_ar1,11,54,3.3469993295252882,6.526455026455026,True
2007-2021,fed_overlap/gaussian_ar1,12,54,3.3674978523880763,5.526455026455026,True
2007-2021,fed_overlap/gaussian_ar1,13,54,3.371645632098795,4.526455026455027,True
2007-2021,fed_overlap/gaussian_ar1,14,54,3.6016871789227287,3.5264550264550265,True
2007-2021,fed_overlap/gaussian_ar1,15,54,3.608662681881635,2.5264550264550265,True
2007-2021,fed_overlap/gaussian_ar1,16,54,3.6699816538639274,1.5264550264550265,True
2007-2021,fed_overlap/gaussian_ar1,17,54,3.7028949934098807,0.5264550264550264,True
2007-2021,fed_overlap/student_t,-13,2,1.4178592688082423,30.142857142857142,False
2007-2021,fed_overlap/student_t,-12,54,6.507310393739259,29.52645502645503,True
2007-2021,fed_overlap/student_t,-11,54,6.589607642562692,28.52645502645503,True
2007-2021,fed_overlap/student_t,-10,54,6.6035899630898065,27.52645502645503,True
2007-2021,fed_overlap/student_t,-9,54,6.611488150772245,26.52645502645503,True
2007-2021,fed_overlap/student_t,-8,54,6.681135909668402,25.52645502645503,True
2007-2021,fed_overlap/student_t,-7,54,6.924615616828315,24.52645502645503,True
2007-2021,fed_overlap/student_t,-6,54,6.950365196337639,23.52645502645503,True
2007-2021,fed_overlap/student_t,-5,54,6.9873320552467355,22.52645502645503,True
2007-2021,fed_overlap/student_t,-4,54,6.988260474532039,21.52645502645503,True
2007-2021,fed_overlap/student_t,-3,54,6.007760576935897,20.52645502645503,True
2007-2021,fed_overlap/student_t,-2,54,6.038643790002318,19.52645502645503,True
2007-2021,fed_overlap/student_t,-1,54,6.209243341686082,18.52645502645503,True
2007-2021,fed_overlap/student_t,0,54,6.210499570521687,17.52645502645503,True
2007-2021,fed_overlap/student_t,1,54,6.255772782063714,16.52645502645503,True
2007-2021,fed_overlap/student_t,2,54,5.63810817487398,15.526455026455027,True
2007-2021,fed_overlap/student_t,3,54,5.17304100811758,14.526455026455027,True
2007-2021,fed_overlap/student_t,4,54,5.084556506355178,13.526455026455027,True
2007-2021,fed_overlap/student_t,5,54,4.540095963896707,12.526455026455027,True
2007-2021,fed_overlap/student_t,6,54,4.756853387283032,11.526455026455027,True
2007-2021,fed_overlap/student_t,7,54,4.222011259610909,10.526455026455027,True
2007-2021,fed_overlap/student_t,8,54,3.838543960902872,9.526455026455027,True
2007-2021,fed_overlap/student_t,9,54,3.8361470686639816,8.526455026455027,True
2007-2021,fed_overlap/student_t,10,54,4.003359964322083,7.526455026455026,True
2007-2021,fed_overlap/student_t,11,54,3.960788441502513,6.526455026455026,True
2007-2021,fed_overlap/student_t,12,54,3.6940967047284334,5.526455026455026,True
2007-2021,fed_overlap/student_t,13,54,3.700186103095393,4.526455026455027,True
2007-2021,fed_overlap/student_t,14,54,3.6950384316970295,3.5264550264550265,True
2007-2021,fed_overlap/student_t,15,54,3.721429242960272,2.5264550264550265,True
2007-2021,fed_overlap/student_t,16,54,3.801452095611644,1.5264550264550265,True
2007-2021,fed_overlap/student_t,17,54,3.830494777094928,0.5264550264550264,True
2007-2021,fed_overlap/student_t_ar1,-13,2,1.6686099152115728,30.142857142857142,False
2007-2021,fed_overlap/student_t_ar1,-12,54,6.6239122776199295,29.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-11,54,6.6609916182666415,28.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-10,54,6.643735002522446,27.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-9,54,6.663126237988533,26.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-8,54,6.873148956401465,25.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-7,54,7.193944956263427,24.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-6,54,7.158967769182923,23.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-5,54,7.07223162060054,22.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-4,54,7.094687807581572,21.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-3,54,6.28515419627613,20.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-2,54,6.370266842291627,19.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,-1,54,6.364831174271892,18.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,0,54,6.352740930345538,17.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,1,54,6.424439996544539,16.52645502645503,True
2007-2021,fed_overlap/student_t_ar1,2,54,5.775096647197662,15.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,3,54,5.365254807069841,14.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,4,54,5.30967530965657,13.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,5,54,4.741535412285739,12.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,6,54,4.5457267252664195,11.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,7,54,3.9200188671928786,10.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,8,54,3.455130641292465,9.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,9,54,3.43124801138463,8.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,10,54,3.52157116035662,7.526455026455026,True
2007-2021,fed_overlap/student_t_ar1,11,54,3.3703855958140925,6.526455026455026,True
2007-2021,fed_overlap/student_t_ar1,12,54,3.071278079513571,5.526455026455026,True
2007-2021,fed_overlap/student_t_ar1,13,54,3.0739016035598685,4.526455026455027,True
2007-2021,fed_overlap/student_t_ar1,14,54,3.0397056501890325,3.5264550264550265,True
2007-2021,fed_overlap/student_t_ar1,15,54,3.080489966692011,2.5264550264550265,True
2007-2021,fed_overlap/student_t_ar1,16,54,3.1811510665089653,1.5264550264550265,True
2007-2021,fed_overlap/student_t_ar1,17,54,3.222010583223714,0.5264550264550264,True
2007-2021,fed_overlap/student_t_ar1_shared,-13,2,1.7313379794259045,30.142857142857142,False
2007-2021,fed_overlap/student_t_ar1_shared,-12,54,6.597370920517137,29.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-11,54,6.694192729252358,28.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-10,54,6.69010548520296,27.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-9,54,6.680311766888504,26.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-8,54,6.9611546207051225,25.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-7,54,7.256827341429043,24.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-6,54,7.211789229624892,23.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-5,54,7.191014265462384,22.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-4,54,7.195703461782966,21.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-3,54,6.155765459343395,20.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-2,54,6.191740841498622,19.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,-1,54,6.3014561762484815,18.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,0,54,6.365065706749726,17.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,1,54,6.231055242992772,16.52645502645503,True
2007-2021,fed_overlap/student_t_ar1_shared,2,54,5.50702974665488,15.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,3,54,5.201624174466936,14.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,4,54,5.173085150181265,13.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,5,54,4.278532270492557,12.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,6,54,4.194591132029524,11.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,7,54,3.4742824425961545,10.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,8,54,3.3185829938941107,9.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,9,54,3.2767153864436582,8.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,10,54,3.511907121063549,7.526455026455026,True
2007-2021,fed_overlap/student_t_ar1_shared,11,54,3.4638471423400925,6.526455026455026,True
2007-2021,fed_overlap/student_t_ar1_shared,12,54,3.189562665101459,5.526455026455026,True
2007-2021,fed_overlap/student_t_ar1_shared,13,54,3.174500801578177,4.526455026455027,True
2007-2021,fed_overlap/student_t_ar1_shared,14,54,3.16547491233065,3.5264550264550265,True
2007-2021,fed_overlap/student_t_ar1_shared,15,54,3.7646588044351033,2.5264550264550265,True
2007-2021,fed_overlap/student_t_ar1_shared,16,54,3.8186209750715974,1.5264550264550265,True
2007-2021,fed_overlap/student_t_ar1_shared,17,54,3.748193667371814,0.5264550264550264,True
2007-2021,mean,-13,2,1.329439004441577,30.142857142857142,False
2007-2021,mean,-12,54,6.687443967288863,29.52645502645503,True
2007-2021,mean,-11,54,6.687443967288863,28.52645502645503,True
2007-2021,mean,-10,54,6.687443967288863,27.52645502645503,True
2007-2021,mean,-9,54,6.687505119188461,26.52645502645503,True
2007-2021,mean,-8,54,6.688639561098855,25.52645502645503,True
2007-2021,mean,-7,54,6.688639561098855,24.52645502645503,True
2007-2021,mean,-6,54,6.688639561098855,23.52645502645503,True
2007-2021,mean,-5,54,6.688639561098855,22.52645502645503,True
2007-2021,mean,-4,54,6.688639561098855,21.52645502645503,True
2007-2021,mean,-3,54,6.688639561098855,20.52645502645503,True
2007-2021,mean,-2,54,6.688639561098855,19.52645502645503,True
2007-2021,mean,-1,54,6.688639561098855,18.52645502645503,True
2007-2021,mean,0,54,6.688639561098855,17.52645502645503,True
2007-2021,mean,1,54,6.688639561098855,16.52645502645503,True
2007-2021,mean,2,54,6.688639561098855,15.526455026455027,True
2007-2021,mean,3,54,6.688639561098855,14.526455026455027,True
2007-2021,mean,4,54,6.688782702796501,13.526455026455027,True
2007-2021,mean,5,54,6.699659788747665,12.526455026455027,True
2007-2021,mean,6,54,6.699659788747665,11.526455026455027,True
2007-2021,mean,7,54,6.699659788747665,10.526455026455027,True
2007-2021,mean,8,54,6.699659788747665,9.526455026455027,True
2007-2021,mean,9,54,6.699659788747665,8.526455026455027,True
2007-2021,mean,10,54,6.699659788747665,7.526455026455026,True
2007-2021,mean,11,54,6.699659788747665,6.526455026455026,True
2007-2021,mean,12,54,6.699659788747665,5.526455026455026,True
2007-2021,mean,13,54,6.699659788747665,4.526455026455027,True
2007-2021,mean,14,54,6.699659788747665,3.5264550264550265,True
2007-2021,mean,15,54,6.699659788747665,2.5264550264550265,True
2007-2021,mean,16,54,6.699659788747665,1.5264550264550265,True
2007-2021,mean,17,54,6.699659788747665,0.5264550264550264,True
2007-2021,nyfed,-5,6,1.8605628516211414,22.190476190476193,False
2007-2021,nyfed,-4,42,2.915095769972087,21.48639455782313,False
2007-2021,nyfed,-3,54,8.014686043004936,20.52645502645503,True
2007-2021,nyfed,-2,54,8.0404391291293,19.52645502645503,True
2007-2021,nyfed,-1,54,6.864107478286364,18.51058201058201,True
2007-2021,nyfed,0,54,6.552577320903665,17.51058201058201,True
2007-2021,nyfed,1,53,5.692529603255898,16.525606469002696,False
2007-2021,nyfed,2,54,5.636195698791258,15.526455026455027,True
2007-2021,nyfed,3,54,4.630369557225422,14.526455026455027,True
2007-2021,nyfed,4,54,4.634686902431295,13.526455026455027,True
2007-2021,nyfed,5,54,4.188377244633784,12.526455026455027,True
2007-2021,nyfed,6,54,3.569255017003607,11.526455026455027,True
2007-2021,nyfed,7,54,3.4727640110045783,10.526455026455027,True
2007-2021,nyfed,8,54,3.519091565322248,9.526455026455027,True
2007-2021,nyfed,9,54,3.563564498640914,8.526455026455027,True
2007-2021,nyfed,10,53,3.410977673599335,7.52021563342318,False
2007-2021,nyfed,11,53,3.346887854288205,6.52021563342318,False
2007-2021,nyfed,12,53,3.670002351535314,5.52021563342318,False
2007-2021,nyfed,13,53,3.8281437091954627,4.5229110512129385,False
2007-2021,nyfed,14,53,3.901744859802628,3.5256064690026956,False
2007-2021,nyfed,15,53,3.8853298054426277,2.5202156334231804,False
2007-2021,nyfed,16,53,3.9195385999874564,1.5202156334231807,False
2007-2021,nyfed,17,53,3.9237608837412394,0.5202156334231806,False
2007-2025,ar2,-13,3,1.5120418716531763,30.142857142857142,False
2007-2025,ar2,-12,66,6.481341535942374,29.515151515151512,True
2007-2025,ar2,-11,66,6.481341535942374,28.515151515151512,True
2007-2025,ar2,-10,66,6.481341535942374,27.515151515151512,True
2007-2025,ar2,-9,66,6.481265346797026,26.515151515151512,True
2007-2025,ar2,-8,66,6.695386732472975,25.515151515151512,True
2007-2025,ar2,-7,66,6.695386732472975,24.515151515151512,True
2007-2025,ar2,-6,66,6.695386732472975,23.515151515151512,True
2007-2025,ar2,-5,66,6.695386732472975,22.515151515151512,True
2007-2025,ar2,-4,66,6.695386732472975,21.515151515151512,True
2007-2025,ar2,-3,66,6.695386732472975,20.515151515151512,True
2007-2025,ar2,-2,66,6.695386732472975,19.515151515151512,True
2007-2025,ar2,-1,66,6.695386732472975,18.515151515151512,True
2007-2025,ar2,0,66,6.695386732472975,17.515151515151516,True
2007-2025,ar2,1,66,6.695386732472975,16.515151515151516,True
2007-2025,ar2,2,66,6.695386732472975,15.515151515151516,True
2007-2025,ar2,3,66,6.695386732472975,14.515151515151516,True
2007-2025,ar2,4,66,6.698842996292839,13.515151515151516,True
2007-2025,ar2,5,66,8.146890678612836,12.515151515151516,True
2007-2025,ar2,6,66,8.146890678612836,11.515151515151516,True
2007-2025,ar2,7,66,8.146890678612836,10.515151515151516,True
2007-2025,ar2,8,66,8.146890678612836,9.515151515151516,True
2007-2025,ar2,9,66,8.146890678612836,8.515151515151516,True
2007-2025,ar2,10,66,8.146890678612836,7.515151515151516,True
2007-2025,ar2,11,66,8.146890678612836,6.515151515151516,True
2007-2025,ar2,12,66,8.146890678612836,5.515151515151516,True
2007-2025,ar2,13,66,8.146890678612836,4.515151515151515,True
2007-2025,ar2,14,66,8.146890678612836,3.515151515151515,True
2007-2025,ar2,15,66,8.146890678612836,2.515151515151515,True
2007-2025,ar2,16,66,8.146890678612836,1.5151515151515151,True
2007-2025,ar2,17,66,8.146890678612836,0.5151515151515151,True
2007-2025,fed_overlap/gaussian,-13,3,1.041484784787538,30.142857142857142,False
2007-2025,fed_overlap/gaussian,-12,66,5.996833878484449,29.515151515151512,True
2007-2025,fed_overlap/gaussian,-11,66,6.092446591343958,28.515151515151512,True
2007-2025,fed_overlap/gaussian,-10,66,6.13766697198554,27.515151515151512,True
2007-2025,fed_overlap/gaussian,-9,66,6.173538151737802,26.515151515151512,True
2007-2025,fed_overlap/gaussian,-8,66,6.21473556456436,25.515151515151512,True
2007-2025,fed_overlap/gaussian,-7,66,6.601189806403847,24.515151515151512,True
2007-2025,fed_overlap/gaussian,-6,66,6.626231707726131,23.515151515151512,True
2007-2025,fed_overlap/gaussian,-5,66,6.63043118778862,22.515151515151512,True
2007-2025,fed_overlap/gaussian,-4,66,6.628077639274388,21.515151515151512,True
2007-2025,fed_overlap/gaussian,-3,66,5.9759828621134625,20.515151515151512,True
2007-2025,fed_overlap/gaussian,-2,66,5.970980151158973,19.515151515151512,True
