window,fase,metodo,n,RMSE,MAE,Bias,corr,MDA,n_dir,SignAcc,RMSE_rel_ar2,RMSE_rel_mean
2007-2021,nowcast M3,fed_overlap/gaussian,212,3.119461939269258,1.9662858114669004,0.224913509000504,0.9282825120125527,0.7735849056603774,212,0.8867924528301887,0.34501292738442335,0.46133208390184793
2007-2021,nowcast M3,fed_overlap/gaussian_ar1,212,3.3715933480426123,2.0749868766922797,0.45023066154133606,0.9136450141442823,0.7641509433962265,212,0.8867924528301887,0.372898696507425,0.49861938231773034
2007-2021,nowcast M3,fed_overlap/student_t,212,3.877843441350862,2.0870428415733584,0.25072273365574627,0.9134178965140015,0.7830188679245284,212,0.9056603773584906,0.42889002773098595,0.5734878740859324
2007-2021,nowcast M3,fed_overlap/student_t_ar1,212,3.2883328590621725,2.011692042214077,0.4441150375365518,0.917801150021759,0.7877358490566038,212,0.8962264150943396,0.36369007476500714,0.48630612585369065
2007-2021,nowcast M3,fed_overlap/student_t_ar1_shared,212,3.3646941493901004,2.045394372524978,0.5698347290456462,0.9231140260848197,0.7971698113207547,212,0.8962264150943396,0.3721356441701789,0.49759907120203783
2007-2021,nowcast M3,lbvar/-,212,3.243971347194247,1.8879366412635652,-0.4101941911604094,0.8899284846516803,0.75,212,0.910377358490566,0.3587836853392919,0.47974557499155673
2007-2021,nowcast M3,nyfed,212,3.5693146582188073,1.9742600599961433,0.03969706074899441,0.8906137478170386,0.8301886792452831,212,0.9056603773584906,0.3947667011050873,0.5278600609447487
2007-2021,nowcast M3,qbvar/-,212,6.502443347454712,3.2721258903152237,-0.08556242893139768,0.24926569028979062,0.6132075471698113,212,0.8160377358490566,0.7191711449386197,0.9616356276613836
2007-2021,nowcast M3,ar2,212,9.041579870407185,3.6550896003538607,-0.5017273223439171,-0.5114888069281747,0.660377358490566,212,0.8113207547169812,1.0,1.33714434238523
2007-2021,nowcast M3,mean,212,6.76185777690881,3.055679698336291,0.6926270478815066,-0.31245712106322526,0.6792452830188679,212,0.8301886792452831,0.7478624171689469,1.0
2007-2021,backcast,bbvar/-,212,2.9399756446614265,1.7450343892398246,0.023093113488660617,0.9389467882798955,0.7735849056603774,212,0.9198113207547169,0.3251617180625564,0.4347881516676086
2007-2021,backcast,cbvar/authors,212,2.8741177032429714,1.7231876557362522,-0.09127005012103964,0.9442708708745341,0.8349056603773585,212,0.9198113207547169,0.3178778205178357,0.4250485292751716
2007-2021,backcast,diag3/gaussian,212,6.2329519508043,2.6673016111515406,0.8701242285096848,0.4385713682419856,0.7169811320754716,212,0.8867924528301887,0.6893653587250345,0.9217809892555445
2007-2021,backcast,diag3/gaussian_ar1,212,3.5776511051095863,2.0836582935098695,0.5993785277890977,0.9095255838799188,0.7688679245283019,212,0.9056603773584906,0.3956887132987819,0.5290929243331576
2007-2021,backcast,diag3/student_t,212,6.336371099067703,2.736049058055722,0.8228246126333795,0.42388646337198704,0.6792452830188679,212,0.8679245283018868,0.7008035310075015,0.9370754766102728
2007-2021,backcast,diag3/student_t_ar1,212,5.550243144914953,2.6133425518217313,0.6620781429411308,0.6100073013938795,0.75,212,0.9056603773584906,0.6138576691757963,0.8208163093682003
2007-2021,backcast,diag3/student_t_ar1_shared,212,5.345014447279069,2.481854399857904,0.6484577140337934,0.7326430955521994,0.7028301886792453,212,0.9056603773584906,0.5911593464736332,0.7904653755853687
2007-2021,backcast,diag4/gaussian,212,3.286175616857144,2.0377711162430776,0.3358880394235287,0.9239342189943546,0.7547169811320755,212,0.9245283018867925,0.36345148347499495,0.4859870948601085
2007-2021,backcast,diag4/gaussian_ar1,212,3.6471280403012214,2.1453386643076398,0.40416471548997807,0.8983933932982381,0.7735849056603774,212,0.8962264150943396,0.4033728720616803,0.5393677537489571
2007-2021,backcast,diag4/student_t,212,3.978361044680343,2.161194260322219,0.24386218031767967,0.9016738348547254,0.7452830188679245,212,0.9198113207547169,0.44000728873738065,0.588353256743453
2007-2021,backcast,diag4/student_t_ar1,212,3.196672694155954,2.0193144144509683,0.234134185605189,0.9243580637809664,0.7783018867924528,212,0.8867924528301887,0.353552447688768,0.47275065516348613
2007-2021,backcast,diag4/student_t_ar1_shared,212,3.8905067479977697,2.081318189320603,0.2667254115083703,0.8981288033662733,0.8160377358490566,212,0.9150943396226415,0.4302905912197137,0.575360629631036
2007-2021,backcast,fed_overlap/gaussian,212,3.1781010842456667,2.0404873830183674,0.11545325047496988,0.9237906006411165,0.7830188679245284,212,0.9009433962264151,0.3514984250316136,0.4700041303883411
2007-2021,backcast,fed_overlap/gaussian_ar1,212,3.666939576547626,2.148248729551898,0.4689609846544755,0.8977371141400059,0.7783018867924528,212,0.9056603773584906,0.4055640307452691,0.5422976491859861
2007-2021,backcast,fed_overlap/student_t,212,3.7958640364528096,2.1147149287540294,0.08870599603743166,0.9115830117606842,0.7783018867924528,212,0.9056603773584906,0.41982309406750434,0.5613640750350257
2007-2021,backcast,fed_overlap/student_t_ar1,212,3.158120810082775,2.011945087200324,0.30249750710597867,0.9238282540673348,0.7594339622641509,212,0.8915094339622641,0.34928860391082844,0.4670492805789998
2007-2021,backcast,fed_overlap/student_t_ar1_shared,212,3.6654145502533093,2.1211284135433583,0.3479366612139205,0.9008263563985134,0.7547169811320755,212,0.8962264150943396,0.4053953626235277,0.5420721155612588
2007-2021,backcast,lbvar/-,212,3.0407789156040286,1.8645806015305466,-0.4106399774396449,0.9110899685125956,0.7735849056603774,212,0.9056603773584906,0.33631057394697195,0.4496957812375231
2007-2021,backcast,nyfed,212,3.9076234132022796,2.0527089340976317,0.0328574381074849,0.9154289582468507,0.8349056603773585,212,0.9150943396226415,0.43218369678863444,0.5778919850320563
2007-2021,backcast,qbvar/-,212,3.817654520503085,2.0386009285366895,0.12559999357638751,0.8282492737628198,0.7594339622641509,212,0.910377358490566,0.42223312465536605,0.5645866338005603
2007-2021,backcast,ar2,212,9.041579870407185,3.6550896003538607,-0.5017273223439171,-0.5114888069281747,0.660377358490566,212,0.8113207547169812,1.0,1.33714434238523
2007-2021,backcast,mean,212,6.76185777690881,3.055679698336291,0.6926270478815066,-0.31245712106322526,0.6792452830188679,212,0.8301886792452831,0.7478624171689469,1.0
2007-2025,forecast,bbvar/-,861,6.798183990282112,3.2803851206935484,-0.22781632974201385,-0.31361582215709144,0.6802800466744457,857,0.778164924506388,1.0270249691994486,1.1152402238538484
2007-2025,forecast,cbvar/authors,861,6.877645715363,3.479382629454009,-0.6859035195102828,-0.19872665716655774,0.6242707117852976,857,0.7398373983739838,1.0390295245145729,1.1282758981153425
2007-2025,forecast,diag3/gaussian,861,6.304118159180493,2.8513647658290124,0.44382717281895867,-0.06378826894079087,0.7456242707117853,857,0.8443670150987224,0.9523847497386358,1.0341888594212356
2007-2025,forecast,diag3/gaussian_ar1,861,7.371723921035228,3.0571637689877114,0.09571520729342546,-0.28936357981227023,0.7234539089848308,857,0.8385598141695703,1.113671613444205,1.209329292592878
2007-2025,forecast,diag3/student_t,861,6.142019210361079,2.721729526849065,0.4936336478766874,-0.003420445478477108,0.7689614935822637,857,0.851335656213705,0.9278959056360783,1.0075965712121704
2007-2025,forecast,diag3/student_t_ar1,861,6.500589764045084,2.9176217994963105,0.3678941184266058,-0.053419127075819625,0.7316219369894983,857,0.8420441347270615,0.9820663888680071,1.0664199724513228
2007-2025,forecast,diag3/student_t_ar1_shared,861,6.337097657646826,2.782139427199609,0.4404598632657894,-0.048477678756430984,0.751458576429405,857,0.8478513356562137,0.9573670756722994,1.0395991371225686
2007-2025,forecast,diag4/gaussian,861,6.29188788721877,2.7739123332406637,0.38909169338778776,-0.07486133631091425,0.7561260210035006,857,0.8478513356562137,0.9505370806107122,1.0321824866517015
2007-2025,forecast,diag4/gaussian_ar1,861,6.386829018286077,2.8152121574287605,0.2982636564263666,-0.11025965942220108,0.7526254375729288,857,0.8490127758420442,0.9648801628734969,1.0477575532306287
2007-2025,forecast,diag4/student_t,861,6.0471351676181175,2.658938687605735,0.5035120224961606,0.10554947770432065,0.7689614935822637,857,0.8536585365853658,0.913561447902232,0.9920308699572346
2007-2025,forecast,diag4/student_t_ar1,861,6.25164327932863,2.7241532845281893,0.3976153264394885,-0.028655274447065303,0.7607934655775963,857,0.8571428571428571,0.944457189681326,1.0255803697368802
2007-2025,forecast,diag4/student_t_ar1_shared,861,6.178026943499593,2.7124198152193113,0.524289832778103,0.018603503482988826,0.7619603267211202,857,0.8524970963995354,0.9333357173667387,1.0135036299830524
2007-2025,forecast,fed_overlap/gaussian,861,6.2396776654275214,2.7472942757123966,0.3756596285186197,-0.06248982464082046,0.7561260210035006,857,0.8420441347270615,0.9426495033542414,1.0236174140497882
2007-2025,forecast,fed_overlap/gaussian_ar1,861,6.370290028491686,2.812691966466021,0.3906145470204399,-0.11227521640304174,0.7561260210035006,857,0.8420441347270615,0.9623815609662146,1.045044336479364
2007-2025,forecast,fed_overlap/student_t,861,5.995164205243933,2.640698863673107,0.4645162997395791,0.14716225685794168,0.750291715285881,857,0.851335656213705,0.9057100163864167,0.9835050477972372
2007-2025,forecast,fed_overlap/student_t_ar1,861,6.138763112680316,2.758793962315473,0.3999670323939271,0.010535817039147893,0.7316219369894983,857,0.8466898954703833,0.9274039957929383,1.0070624092783986
2007-2025,forecast,fed_overlap/student_t_ar1_shared,861,6.146360944552576,2.7311413892282763,0.5210443167655556,0.015448245434699137,0.7432905484247374,857,0.8524970963995354,0.9285518263099919,1.0083088315185347
2007-2025,forecast,lbvar/-,861,6.927139384411291,3.5672652787550327,-0.9309174196169825,-0.15884536916339254,0.6662777129521587,857,0.6991869918699187,1.046506702831981,1.13639532098293
2007-2025,forecast,qbvar/-,861,6.23239140359567,3.192893336835472,-0.38772765954529154,0.045107867891144474,0.6207701283547258,857,0.7804878048780488,0.941548742791695,1.0224221047895463
2007-2025,forecast,ar2,861,6.61929767450659,3.0432822193090563,-0.0299905475919392,-0.07999456335074678,0.733955659276546,857,0.8199767711962834,1.0,1.0858939726880859
2007-2025,forecast,mean,861,6.095712694786205,2.7408408275939387,0.4545136382370579,-0.22411223925499663,0.7701283547257877,857,0.8490127758420442,0.9209002215239681,1.0
2007-2025,nowcast M1,bbvar/-,264,6.319114216586152,3.090823808211701,-0.18052277983613174,-0.06994064068930846,0.696969696969697,264,0.7954545454545454,0.943679418376017,1.0348429136244364
2007-2025,nowcast M1,cbvar/authors,264,7.193037606710924,3.595136036907061,-0.7347925881373354,-0.28135377723470023,0.6553030303030303,264,0.7159090909090909,1.0741887727303812,1.1779600335757583
2007-2025,nowcast M1,diag3/gaussian,264,5.942880675520805,2.6465403471085973,0.4900866200816966,0.20658222349684913,0.7803030303030303,264,0.8787878787878788,0.8874937193939997,0.9732294341881301
2007-2025,nowcast M1,diag3/gaussian_ar1,264,5.630792790303368,2.6708621089447213,0.29938875871635007,0.36940550826663643,0.7537878787878788,264,0.8446969696969697,0.8408873590862256,0.9221206987901206
2007-2025,nowcast M1,diag3/student_t,264,5.879073609679683,2.575919637885015,0.5239342563933771,0.27403333200926705,0.8257575757575758,264,0.8787878787878788,0.8779649448351882,0.9627801389765417
2007-2025,nowcast M1,diag3/student_t_ar1,264,5.980007792695097,2.679025989501079,0.4112684721840348,0.2144746158111927,0.7386363636363636,264,0.8636363636363636,0.893038182611495,0.9793095164265987
2007-2025,nowcast M1,diag3/student_t_ar1_shared,264,5.834516909406696,2.5301233992952485,0.45888651167578415,0.27623273623136846,0.7689393939393939,264,0.8636363636363636,0.8713109677812519,0.9554833590875247
2007-2025,nowcast M1,diag4/gaussian,264,5.2216383583597334,2.3800429945698394,0.39147233801297165,0.5890269332485205,0.7992424242424242,264,0.8863636363636364,0.7797853433402383,0.8551159652210467
2007-2025,nowcast M1,diag4/gaussian_ar1,264,5.3192287221137535,2.422314761474287,0.3486951403776013,0.5294327197945856,0.8106060606060606,264,0.8863636363636364,0.7943592241960034,0.8710977457218332
2007-2025,nowcast M1,diag4/student_t,264,5.124221216521167,2.312280834347466,0.4862217391488145,0.6866250449383331,0.8143939393939394,264,0.8939393939393939,0.7652373309766104,0.8391625522201263
2007-2025,nowcast M1,diag4/student_t_ar1,264,5.4512837538672105,2.392184173403085,0.4067045349935851,0.4887213436315515,0.803030303030303,264,0.8863636363636364,0.8140799653137438,0.8927235953480078
2007-2025,nowcast M1,diag4/student_t_ar1_shared,264,5.135999681698716,2.3189815926589445,0.5297891420927869,0.6577301173616255,0.7916666666666666,264,0.8977272727272727,0.766996295095179,0.8410914398465543
2007-2025,nowcast M1,fed_overlap/gaussian,264,5.230349557159376,2.405135036086949,0.3374610751298688,0.6017540373351761,0.8409090909090909,264,0.8939393939393939,0.7810862501975677,0.8565425452824298
2007-2025,nowcast M1,fed_overlap/gaussian_ar1,264,5.298319465735644,2.4281735899915,0.4022744701843593,0.5488535368704562,0.7954545454545454,264,0.8863636363636364,0.7912366924263167,0.8676735639377393
2007-2025,nowcast M1,fed_overlap/student_t,264,5.11528992986864,2.348632075033882,0.4574309716815875,0.6885383461859872,0.7992424242424242,264,0.8977272727272727,0.7639035567948613,0.8376999297092595
2007-2025,nowcast M1,fed_overlap/student_t_ar1,264,5.276330945348347,2.392759221633953,0.39969163426443927,0.5987236438275999,0.7992424242424242,264,0.8825757575757576,0.7879529862898506,0.864072637649027
2007-2025,nowcast M1,fed_overlap/student_t_ar1_shared,264,5.101804074746,2.328864420948862,0.5156202011238866,0.6946325362550881,0.7916666666666666,264,0.8977272727272727,0.7618896156818755,0.8354914332128363
2007-2025,nowcast M1,lbvar/-,264,5.304246079665299,3.091990955740881,-0.747957209931126,0.4968045515144989,0.7272727272727273,264,0.7272727272727273,0.7921217569138989,0.8686441294658624
2007-2025,nowcast M1,qbvar/-,264,7.2888267568592084,3.456976075466343,-0.48200315685793527,-0.28711861550090906,0.6325757575757576,264,0.7310606060606061,1.0884936652201234,1.1936468402761147
2007-2025,nowcast M1,ar2,264,6.696250965673014,3.04352336430359,-0.030777942832822845,-0.07023843111478234,0.75,264,0.8333333333333334,1.0,1.0966043059467199
2007-2025,nowcast M1,mean,264,6.106351150875711,2.7470406216723413,0.45511716684360554,-0.23168220136403533,0.7916666666666666,264,0.8484848484848485,0.911905957852938,1.0
2007-2025,nowcast M2,bbvar/-,330,3.8359079511701406,2.2010140241662857,-0.05483562112311905,0.784723867366474,0.6787878787878788,330,0.8636363636363636,0.4708431845342102,0.6271753393151608
2007-2025,nowcast M2,cbvar/authors,330,4.318958431144968,2.5240254814259804,-0.6236530628194678,0.7178571995139176,0.6848484848484848,330,0.8303030303030303,0.5301358029122778,0.7061546455292598
2007-2025,nowcast M2,diag3/gaussian,330,5.71621462591535,2.530333273477584,0.47656480352770125,0.3501295398331779,0.7151515151515152,330,0.8939393939393939,0.7016437130943121,0.9346076322068995
2007-2025,nowcast M2,diag3/gaussian_ar1,330,4.031317261757065,2.2908651185396898,0.547233589503084,0.7849241824123457,0.7151515151515152,330,0.8757575757575757,0.4948289379087967,0.6591249851963427
2007-2025,nowcast M2,diag3/student_t,330,5.744145696119156,2.5168000801609107,0.49011804756003896,0.38161505871280665,0.7,330,0.8848484848484849,0.7050721462604929,0.9391743941457942
2007-2025,nowcast M2,diag3/student_t_ar1,330,5.234300557157859,2.5333670294857766,0.3716703745832377,0.5247254160273239,0.693939393939394,330,0.906060606060606,0.6424905848925787,0.8558141305271916
2007-2025,nowcast M2,diag3/student_t_ar1_shared,330,5.0648539265163,2.3592393740036077,0.37146190544440016,0.651574653415779,0.706060606060606,330,0.8939393939393939,0.6216916522290549,0.8281094125252876
2007-2025,nowcast M2,diag4/gaussian,330,3.6291348489215394,2.031585655754395,0.28847901786263586,0.8637228671331448,0.7818181818181819,330,0.9,0.44546256873787693,0.5933677004940948
2007-2025,nowcast M2,diag4/gaussian_ar1,330,3.8288511011502466,2.0999625313206205,0.27914471671059005,0.8272875338963717,0.7636363636363637,330,0.9,0.4699769828999573,0.6260215362619949
2007-2025,nowcast M2,diag4/student_t,330,4.069553081228403,2.053195218048922,0.2923363485777038,0.8507739127697248,0.7606060606060606,330,0.9030303030303031,0.49952224005064494,0.6653765854318525
2007-2025,nowcast M2,diag4/student_t_ar1,330,3.9604022027331274,2.0639326458149463,0.18498238116500146,0.7661768007625988,0.7696969696969697,330,0.9030303030303031,0.4861243827820041,0.6475302919002417
2007-2025,nowcast M2,diag4/student_t_ar1_shared,330,3.899754037315428,2.0319185543346863,0.3533942038979602,0.844913599958187,0.7333333333333333,330,0.9090909090909091,0.4786800499917148,0.6376142474568174
2007-2025,nowcast M2,fed_overlap/gaussian,330,3.4904479139052804,1.9496920389248316,0.1709799182257906,0.8829787825209059,0.7818181818181819,330,0.8909090909090909,0.4284392723064741,0.5706922279241995
2007-2025,nowcast M2,fed_overlap/gaussian_ar1,330,3.814245608310611,2.1028572642485464,0.3124199780789293,0.8318746743561322,0.7636363636363637,330,0.896969696969697,0.4681842139263932,0.6236335214701464
2007-2025,nowcast M2,fed_overlap/student_t,330,3.9682586168342198,2.0223454103633443,0.22896978459511275,0.8716097267658339,0.7757575757575758,330,0.906060606060606,0.4870887278813826,0.6488148245955974
2007-2025,nowcast M2,fed_overlap/student_t_ar1,330,3.7996830440207927,2.028773626960107,0.2808889676439518,0.8530296441169049,0.7636363636363637,330,0.9,0.46639671426986196,0.6212525255453146
2007-2025,nowcast M2,fed_overlap/student_t_ar1_shared,330,3.5045206448136272,1.979526678699205,0.4392875199791808,0.8914051390059475,0.7606060606060606,330,0.9030303030303031,0.4301666467691376,0.572993135530661
2007-2025,nowcast M2,lbvar/-,330,3.9070186810424063,2.45385846326799,-0.9296960393177001,0.7790349748095484,0.7,330,0.803030303030303,0.4795717575171453,0.6388020250188629
2007-2025,nowcast M2,qbvar/-,330,6.819192299016969,3.4933628710129465,-0.6288232115609104,-0.06128767271562158,0.6242424242424243,330,0.7696969696969697,0.8370300483985464,1.1149457438588053
2007-2025,nowcast M2,ar2,330,8.146890678612836,3.2246218933356348,-0.5177164010202039,-0.49188820605360656,0.6818181818181818,330,0.8333333333333334,1.0,1.3320259481627728
2007-2025,nowcast M2,mean,330,6.116165146669719,2.740757001648662,0.4475160871559586,-0.31824022874475066,0.696969696969697,330,0.8484848484848485,0.7507361259585618,1.0
2007-2025,nowcast M3,bbvar/-,264,3.324206489673082,1.952509494186381,-0.28650683179543873,0.8815806287970761,0.7234848484848485,264,0.9128787878787878,0.40803376660003143,0.5435115648378345
2007-2025,nowcast M3,cbvar/authors,264,2.950751477719867,1.8829535784816198,-0.4831619282077981,0.8962752593363043,0.7840909090909091,264,0.8863636363636364,0.36219357717247397,0.4824512430516311
2007-2025,nowcast M3,diag3/gaussian,264,5.579726717524289,2.479715073844764,0.48933245477629206,0.4276976842916101,0.7272727272727273,264,0.8939393939393939,0.6848903388592351,0.9122917030064954
2007-2025,nowcast M3,diag3/gaussian_ar1,264,2.8475567315104167,1.8807138224865565,0.2593990225473894,0.8935767826825157,0.7575757575757576,264,0.9015151515151515,0.34952681260174556,0.46557878396415203
2007-2025,nowcast M3,diag3/student_t,264,5.724107302845031,2.503742620901922,0.5016678507889758,0.3993178024636792,0.6856060606060606,264,0.8863636363636364,0.702612509318668,0.9358980939162239
2007-2025,nowcast M3,diag3/student_t_ar1,264,5.058834692526908,2.464963358318772,0.36806890959585664,0.5780822291410614,0.7310606060606061,264,0.9090909090909091,0.6209528140358294,0.8271252608804176
2007-2025,nowcast M3,diag3/student_t_ar1_shared,264,4.7847877933089835,2.2786288836290134,0.39962183318205646,0.7285886143305046,0.7121212121212122,264,0.9090909090909091,0.5873145942500465,0.7823182792757524
2007-2025,nowcast M3,diag4/gaussian,264,3.068405573015736,1.9695760658148689,0.16176539220246955,0.906615943833869,0.7575757575757576,264,0.9015151515151515,0.37663517212412023,0.5016878222600805
2007-2025,nowcast M3,diag4/gaussian_ar1,264,3.179699428001704,2.010266567293906,0.19795539164977996,0.8920764185101653,0.803030303030303,264,0.8939393939393939,0.39029607164719055,0.5198844949000545
2007-2025,nowcast M3,diag4/student_t,264,3.8009134649490153,2.054674298938165,0.15109747035394794,0.8765477443602805,0.75,264,0.9090909090909091,0.4665477437824406,0.6214537007750079
2007-2025,nowcast M3,diag4/student_t_ar1,264,3.2672533492069165,1.9878867910323421,0.19617567859559193,0.8846922718284577,0.7916666666666666,264,0.8939393939393939,0.4010429841392236,0.5341996612020773
2007-2025,nowcast M3,diag4/student_t_ar1_shared,264,3.68468109494705,2.0056976092679113,0.23487871943451655,0.8702764859953589,0.7803030303030303,264,0.9090909090909091,0.45228066023029506,0.6024495752789437
2007-2025,nowcast M3,fed_overlap/gaussian,264,2.942683705184704,1.9131903427300476,-0.008482448981610798,0.9139124632121948,0.7765151515151515,264,0.8863636363636364,0.3612032886251706,0.4811321530104546
2007-2025,nowcast M3,fed_overlap/gaussian_ar1,264,3.1523617291371977,2.0081935828922535,0.23183083098376175,0.8952886040829456,0.7651515151515151,264,0.8863636363636364,0.38694047256737557,0.5154147498541098
2007-2025,nowcast M3,fed_overlap/student_t,264,3.589348132407909,1.9972278380832533,0.011373156374514458,0.8988105575108291,0.7803030303030303,264,0.9015151515151515,0.4405788998532461,0.5868625268175315
2007-2025,nowcast M3,fed_overlap/student_t_ar1,264,3.089558705088513,1.9633396973150896,0.19563285084501872,0.9001022153332013,0.7916666666666666,264,0.8939393939393939,0.37923163903490226,0.5051463835587882
2007-2025,nowcast M3,fed_overlap/student_t_ar1_shared,264,3.1398518641633895,1.9581903887724692,0.3227053707784524,0.9072614487245709,0.803030303030303,264,0.9015151515151515,0.3854049339837231,0.5133693726162797
2007-2025,nowcast M3,lbvar/-,264,3.1760628838066784,1.9769387387130262,-0.7138637731276406,0.8699325855058478,0.7462121212121212,264,0.875,0.389849699609258,0.5192899157629941
2007-2025,nowcast M3,qbvar/-,264,6.202574031085708,3.332789867019028,-0.6655143366329432,0.15811438189594837,0.6174242424242424,264,0.7689393939393939,0.7613424895179537,1.0141279514767583
2007-2025,nowcast M3,ar2,264,8.146890678612836,3.2246218933356356,-0.5177164010202038,-0.49188820605360656,0.6818181818181818,264,0.8333333333333334,1.0,1.332025948162773
2007-2025,nowcast M3,mean,264,6.116165146669718,2.740757001648662,0.44751608715595864,-0.3182402287447513,0.696969696969697,264,0.8484848484848485,0.7507361259585617,1.0
2007-2025,backcast,bbvar/-,264,2.810490974713184,1.7748242181244664,-0.2319920794797484,0.9244072537187811,0.7765151515151515,264,0.9053030303030303,0.34497713122520063,0.4595184903147212
2007-2025,backcast,cbvar/authors,264,2.793745772088148,1.7616465287254894,-0.33243088935682724,0.9260714442561,0.8257575757575758,264,0.9015151515151515,0.3429217209729193,0.4567806305245627
2007-2025,backcast,diag3/gaussian,264,5.6617755234087195,2.4937296522424224,0.5160159956297488,0.3860669588011822,0.7272727272727273,264,0.8939393939393939,0.6949615192790024,0.9257067766542544
2007-2025,backcast,diag3/gaussian_ar1,264,3.340897924937509,2.0088463411858046,0.3890882343370031,0.8884334620973166,0.7689393939393939,264,0.9090909090909091,0.4100825771122733,0.5462406336030092
2007-2025,backcast,diag3/student_t,264,5.734870459226932,2.504234142542967,0.506023304184601,0.3911466852808307,0.696969696969697,264,0.8787878787878788,0.7039336460328449,0.937657882300578
2007-2025,backcast,diag3/student_t_ar1,264,5.0547641810679895,2.445666685529879,0.4152041927482118,0.5852815542562743,0.7537878787878788,264,0.9090909090909091,0.6204531741585441,0.8264597275991368
2007-2025,backcast,diag3/student_t_ar1_shared,264,4.855631134318392,2.3024819245189723,0.41862898107552043,0.707886382588271,0.7159090909090909,264,0.9090909090909091,0.5960103462619626,0.7939012465944133
2007-2025,backcast,diag4/gaussian,264,3.0875812840301053,1.9807122035522413,0.09970226341560734,0.9068332538028729,0.7575757575757576,264,0.9242424242424242,0.3789889180832638,0.504823072953043
2007-2025,backcast,diag4/gaussian_ar1,264,3.394111726110718,2.0546071888622297,0.21917636692040926,0.8797276925220697,0.7727272727272727,264,0.9015151515151515,0.4166143698258917,0.5549411509855695
2007-2025,backcast,diag4/student_t,264,3.6637508585136254,2.0429067571415582,0.048097805194660746,0.8886786367369611,0.75,264,0.9204545454545454,0.4497115529157253,0.599027457672322
2007-2025,backcast,diag4/student_t_ar1,264,3.005165311151857,1.9357154140882387,0.08344786043564673,0.9092891742934459,0.7840909090909091,264,0.8939393939393939,0.36887266930449886,0.49134796708165807
2007-2025,backcast,diag4/student_t_ar1_shared,264,3.5838976189884746,1.9533662775695557,0.16008390863008634,0.8819493549378821,0.8143939393939394,264,0.9166666666666666,0.43990986995773723,0.5859713616366171
2007-2025,backcast,fed_overlap/gaussian,264,3.0069491393894383,1.970393417616462,-0.08901835238680565,0.9089271302733681,0.7803030303030303,264,0.9053030303030303,0.3690916274700066,0.49163962503967656
2007-2025,backcast,fed_overlap/gaussian_ar1,264,3.4103164162082846,2.0567846724768577,0.26319887099260914,0.8788420607338477,0.7765151515151515,264,0.9090909090909091,0.41860343421092233,0.5575906363589967
2007-2025,backcast,fed_overlap/student_t,264,3.52475851750726,2.0219481941726167,-0.10400948633835055,0.8982143614338157,0.7765151515151515,264,0.9090909090909091,0.4326507690548043,0.5763020508735786
2007-2025,backcast,fed_overlap/student_t_ar1,264,2.9895216146842194,1.9472456505180793,0.10546587886247889,0.9069395162497673,0.7689393939393939,264,0.8977272727272727,0.36695246476453797,0.4887902048086502
2007-2025,backcast,fed_overlap/student_t_ar1_shared,264,3.4082834781517337,2.014061703129447,0.16478033319345983,0.8854601163342322,0.7727272727272727,264,0.9015151515151515,0.4183538987578583,0.5572582486605289
2007-2025,backcast,lbvar/-,264,2.890790472144085,1.854622975033191,-0.6110094368915401,0.9020226587956927,0.7840909090909091,264,0.8939393939393939,0.3548335906523171,0.47264755002865394
2007-2025,backcast,qbvar/-,264,3.7036450255051383,2.1179691033926424,-0.2358297590086337,0.7951552121715395,0.7537878787878788,264,0.8901515151515151,0.45460841093988447,0.6055501996249711
2007-2025,backcast,ar2,264,8.146890678612836,3.2246218933356356,-0.5177164010202038,-0.49188820605360656,0.6818181818181818,264,0.8333333333333334,1.0,1.332025948162773
2007-2025,backcast,mean,264,6.116165146669718,2.740757001648662,0.44751608715595864,-0.3182402287447513,0.696969696969697,264,0.8484848484848485,0.7507361259585617,1.0
2007-2010,forecast,bbvar/-,182,3.368709531517539,2.455890389576853,0.9549202273354626,0.38547073221989786,0.7303370786516854,178,0.6538461538461539,0.831007665030332,0.7788375054275489
2007-2010,forecast,cbvar/authors,182,3.441861833673609,2.6929456200936865,0.15096700847661101,0.22269902313861759,0.6179775280898876,178,0.5494505494505495,0.8490531875776335,0.79575014096186
2007-2010,forecast,diag3/gaussian,182,3.864505795040759,2.6450795993645113,1.658386496363247,0.2541329204344166,0.7640449438202247,178,0.6648351648351648,0.953312806339322,0.8934644037902503
2007-2010,forecast,diag3/gaussian_ar1,182,4.247616262381144,3.0165232529032946,0.9229278512425331,0.22468740791986144,0.7191011235955056,178,0.6648351648351648,1.047820133829144,0.9820386183062028
2007-2010,forecast,diag3/student_t,182,3.825170324396138,2.514785059695372,1.8145020768661713,0.2806250423690835,0.7471910112359551,178,0.6648351648351648,0.9436093643217106,0.8843701380053715
2007-2010,forecast,diag3/student_t_ar1,182,4.099944313865708,2.9359425811130553,1.1465780928062161,0.23893524531951457,0.7247191011235955,178,0.6593406593406593,1.011391786422471,0.9478972205610618
2007-2010,forecast,diag3/student_t_ar1_shared,182,3.880774743844915,2.6563034309150537,1.3447104138802901,0.21617605139142138,0.702247191011236,178,0.6758241758241759,0.9573261001634855,0.897225745450613
2007-2010,forecast,diag4/gaussian,182,3.7915609037829645,2.5843794400973876,1.5146369508519806,0.26143465755111733,0.7696629213483146,178,0.6868131868131868,0.9353184487988772,0.8765997211545492
