,PAYEMS,CPIAUCSL,DGORDER,RSAFS,HSN1F,HOUST,UNRATE,INDPRO,PPIFIS,USPRIV,GACDISA066MSFRBNY,WHLSLRIMSA,TTLCONS,GACDFSA066MSFRBPHI,IR,PERMIT,TCU,PCEPILFE,CPILFESL,BUSINV,JTSJOL,PCEC96,PCEPI,IQ,AMDMVS,AMTMUO,AMDMTI,DSPIC96,BOPTEXP,BOPTIMP,ISM_PMI,ISM_PRICES,ISM_EMP,ISM_NMI,ULCNFB,A261RX1Q020SBEA,GDPC1
1994-07-31,114608.0,148.4,145013.0,188062.0,628.0,1439.0,6.1,68.7178,,95307.0,,211902.0,537232.0,17.8,97.2,1335.0,83.4406,67.818,156.7,886897.0,,,66.481,98.7,148565.0,428538.0,247017.0,7905.0,58492.0,67230.0,58.5,71.6,52.3,,,,
1994-08-31,114902.0,149.0,145884.0,190771.0,656.0,1450.0,6.0,69.1785,,95596.0,,213360.0,537960.0,18.5,97.6,1377.0,83.7334,67.894,157.1,893918.0,,,66.634,98.9,149668.0,428792.0,248044.0,7914.4,60407.0,68710.0,58.0,75.2,51.4,,,,
1994-09-30,115246.0,149.3,145487.0,192585.0,677.0,1474.0,5.9,69.3961,,95909.0,,215081.0,538215.0,18.4,97.2,1412.0,83.7254,67.997,157.5,899042.0,,,66.708,99.1,148008.0,430311.0,248871.0,7949.0,60715.0,69026.0,59.0,80.3,52.5,,76.515,10961.671,11152.176
1994-10-31,115457.0,149.4,149547.0,193914.0,715.0,1450.0,5.8,69.9544,,96113.0,,218049.0,533273.0,26.1,97.9,1397.0,84.1216,68.157,157.8,905590.0,,,66.821,99.7,150644.0,433310.0,250163.0,8024.4,59861.0,69019.0,59.4,84.1,51.1,,,,
1994-11-30,115867.0,149.8,150038.0,194425.0,646.0,1511.0,5.6,70.4326,,96500.0,,219673.0,539150.0,24.7,98.5,1340.0,84.414,68.282,158.2,911254.0,,,66.948,100.4,153109.0,434540.0,251515.0,8023.9,61532.0,71147.0,59.2,84.5,51.6,,,,
1994-12-31,116174.0,150.1,152489.0,194939.0,629.0,1455.0,5.5,71.1523,,96786.0,,221978.0,541794.0,23.3,98.4,1396.0,84.9892,68.305,158.3,918423.0,,,66.991,101.1,156482.0,434899.0,253095.0,8060.2,62825.0,71281.0,56.1,87.1,46.7,,76.312,11092.882,11279.932
1995-01-31,116505.0,150.5,150459.0,195908.0,626.0,1407.0,5.6,71.2734,,97108.0,,224148.0,543930.0,8.8,98.7,1282.0,84.8472,68.475,159.0,927523.0,,,67.127,101.9,157247.0,432805.0,254813.0,8086.0,63118.0,72442.0,57.4,86.0,51.9,,,,
1995-02-28,116694.0,150.9,153856.0,193068.0,559.0,1316.0,5.4,71.193,,97287.0,,226012.0,537826.0,9.2,99.4,1254.0,84.4634,68.587,159.4,934668.0,,,67.246,102.5,157396.0,434001.0,256365.0,8102.0,63077.0,71894.0,55.1,81.7,50.0,,,,
1995-03-31,116908.0,151.2,152888.0,195179.0,616.0,1249.0,5.4,71.3113,,97481.0,,228569.0,542715.0,2.0,99.9,1226.0,84.3123,68.755,159.9,942766.0,,,67.37,103.0,155596.0,436109.0,258641.0,8124.2,64349.0,74057.0,52.1,78.9,48.1,,76.704,11138.844,11319.951
1995-04-30,117066.0,151.8,151401.0,195310.0,621.0,1267.0,5.8,71.1882,,97632.0,,231002.0,543096.0,-11.2,100.9,1259.0,83.8748,68.915,160.4,951521.0,,,67.547,104.0,157671.0,434900.0,260137.0,8064.0,65074.0,74682.0,51.5,74.5,47.4,,,,
1995-05-31,117046.0,152.1,152838.0,198060.0,674.0,1314.0,5.6,71.5378,,97628.0,,231862.0,542566.0,-8.5,101.8,1271.0,83.9876,69.032,160.7,957122.0,,,67.651,104.3,155524.0,437528.0,262161.0,8145.6,65755.0,74845.0,46.7,70.5,43.7,,,,
1995-06-30,117291.0,152.4,150051.0,200383.0,725.0,1281.0,5.6,71.7749,,97846.0,,233297.0,546131.0,-20.7,101.4,1305.0,83.9584,69.092,161.1,960494.0,,,67.717,104.5,156708.0,436469.0,262697.0,8169.8,64855.0,75478.0,45.9,64.7,46.5,,76.978,11203.9,11353.721
1995-07-31,117382.0,152.6,148915.0,199110.0,765.0,1461.0,5.7,71.4748,,97945.0,,235664.0,547342.0,-20.4,101.1,1354.0,83.2944,69.201,161.4,964875.0,,,67.802,104.8,155508.0,435490.0,263958.0,8187.8,66560.0,74247.0,50.7,58.6,48.1,,,,
1995-08-31,117646.0,152.9,154372.0,201078.0,701.0,1416.0,5.7,72.4223,,98217.0,,236003.0,550996.0,1.2,100.8,1386.0,84.0724,69.367,161.8,967283.0,,,67.948,104.3,158130.0,437616.0,264114.0,8193.0,67469.0,74173.0,47.1,48.5,45.0,,,,
1995-09-30,117873.0,153.1,160175.0,201337.0,678.0,1369.0,5.6,72.7144,,98443.0,,237075.0,554011.0,26.2,100.8,1421.0,84.0747,69.458,162.2,971442.0,,,67.995,104.4,162135.0,441696.0,265774.0,8219.4,68943.0,74867.0,48.1,48.8,45.5,,77.401,11342.048,11450.31
1995-10-31,118026.0,153.5,155473.0,200597.0,696.0,1369.0,5.5,72.5866,,98562.0,,238005.0,555132.0,21.7,100.4,1400.0,83.58,69.627,162.7,975989.0,,,68.171,104.5,160560.0,442507.0,267062.0,8228.4,68105.0,74219.0,46.7,46.5,45.9,,,,
1995-11-30,118165.0,153.7,156146.0,203545.0,664.0,1452.0,5.6,72.7779,,98702.0,,238149.0,557445.0,5.5,100.6,1430.0,83.4429,69.672,163.0,977882.0,,,68.169,104.5,160003.0,444404.0,266643.0,8250.5,68009.0,74523.0,45.9,44.5,44.5,,,,
1995-12-31,118325.0,153.9,163279.0,204032.0,709.0,1431.0,5.6,73.0305,,98859.0,,238392.0,557953.0,19.6,101.0,1442.0,83.3654,69.77,163.1,977873.0,,,68.3,104.4,166204.0,447510.0,267437.0,8261.3,69071.0,75342.0,46.2,40.3,46.2,,77.605,11415.939,11528.067
1996-01-31,118317.0,154.7,155806.0,203793.0,714.0,1467.0,5.6,72.6125,,98867.0,,239788.0,575138.0,-14.7,101.2,1387.0,82.5158,69.849,163.7,982240.0,,,68.452,104.9,156881.0,452372.0,270284.0,8272.1,68299.0,76764.0,45.5,40.3,45.3,,,,
1996-02-29,118738.0,155.0,150773.0,206875.0,769.0,1491.0,5.5,73.6752,,99253.0,,239571.0,568052.0,4.8,101.0,1420.0,83.3451,69.94,164.0,982477.0,,,68.56,104.7,154948.0,453836.0,270362.0,8335.8,69899.0,77217.0,45.9,38.8,44.6,,,,
1996-03-31,118992.0,155.5,164976.0,207650.0,721.0,1424.0,5.5,73.585,,99460.0,,239391.0,574538.0,-3.5,101.6,1437.0,82.8594,70.102,164.4,981668.0,,,68.767,104.6,160676.0,464172.0,270703.0,8362.4,69797.0,77553.0,46.9,39.9,44.4,,77.965,11543.259,11614.418
1996-04-30,119158.0,156.1,156830.0,209294.0,736.0,1516.0,5.6,74.3172,,99643.0,,242644.0,590464.0,21.3,102.5,1463.0,83.2941,70.197,164.6,983745.0,,,68.973,105.2,161875.0,465089.0,270093.0,8311.8,70126.0,78870.0,49.3,41.5,44.7,,,,
1996-05-31,119497.0,156.4,164502.0,211157.0,746.0,1504.0,5.6,74.8726,,99968.0,,242517.0,600186.0,19.6,101.8,1457.0,83.5236,70.319,165.0,984605.0,,,69.092,105.6,165577.0,469914.0,270316.0,8416.8,71029.0,80288.0,49.1,50.2,44.7,,,,
1996-06-30,119770.0,156.7,164599.0,209474.0,721.0,1467.0,5.3,75.4433,,100242.0,,241659.0,602150.0,21.0,100.7,1429.0,83.7665,70.373,165.4,985451.0,,,69.091,105.4,168274.0,472134.0,270198.0,8467.1,71056.0,78516.0,53.6,47.9,48.2,,77.937,11711.702,11808.14
1996-07-31,120019.0,157.0,163588.0,210827.0,770.0,1472.0,5.5,75.4549,,100472.0,,241933.0,599899.0,29.5,100.6,1450.0,83.3918,70.505,165.7,989198.0,,,69.237,104.9,164913.0,476647.0,270584.0,8444.0,69404.0,79536.0,49.7,44.1,46.7,,,,
1996-08-31,120198.0,157.2,157310.0,210846.0,826.0,1557.0,5.1,75.8411,,100694.0,,241755.0,603959.0,13.8,100.7,1413.0,83.4315,70.566,166.0,991497.0,,,69.303,104.7,165620.0,473958.0,271017.0,8464.7,70563.0,80919.0,51.6,46.6,47.4,,,,
1996-09-30,120400.0,157.7,165442.0,213233.0,770.0,1475.0,5.2,76.3158,,100833.0,,240016.0,615466.0,12.9,101.8,1392.0,83.564,70.78,166.5,992465.0,,,69.499,103.9,168582.0,476545.0,271911.0,8483.9,70553.0,80748.0,51.1,50.1,47.2,,78.247,11819.348,11914.063
1996-10-31,120665.0,158.2,165266.0,215526.0,720.0,1392.0,5.2,76.3384,,101111.0,,240734.0,621761.0,8.2,102.4,1358.0,83.1973,70.948,166.8,995369.0,,,69.709,103.6,164965.0,482916.0,272455.0,8482.7,73769.0,80404.0,50.5,45.7,46.0,,,,
1996-11-30,120947.0,158.7,170783.0,215167.0,771.0,1489.0,5.4,77.0397,,101382.0,,240909.0,620812.0,11.1,102.2,1412.0,83.5622,71.041,167.2,995666.0,,,69.833,103.2,169821.0,490023.0,273142.0,8505.1,74263.0,81531.0,53.0,46.3,47.6,,,,
1996-12-31,121143.0,159.1,162332.0,215690.0,805.0,1370.0,5.4,77.5333,,101572.0,,241058.0,606078.0,8.1,102.5,1411.0,83.6933,71.068,167.4,996068.0,,,69.914,103.2,169364.0,489147.0,272428.0,8533.1,72842.0,83317.0,55.2,52.0,48.6,,78.628,11965.404,12037.775
1997-01-31,121356.0,159.4,161827.0,218124.0,830.0,1355.0,5.3,77.6562,,101763.0,,243449.0,608608.0,12.8,102.2,1382.0,83.4262,71.144,167.8,998368.0,,,70.005,103.3,168307.0,488645.0,273791.0,8556.4,72910.0,84179.0,53.8,53.3,49.8,,,,
1997-02-28,121673.0,159.7,170221.0,219587.0,801.0,1486.0,5.2,78.5833,,102075.0,,243583.0,615415.0,16.9,101.2,1445.0,84.0084,71.29,168.1,1001215.0,,,70.151,103.5,174085.0,491116.0,274586.0,8579.2,75225.0,85001.0,53.1,56.4,45.9,,,,
1997-03-31,121991.0,159.8,167568.0,221189.0,831.0,1457.0,5.2,79.082,,102383.0,,244978.0,620467.0,13.4,100.0,1436.0,84.12,71.46,168.4,1002074.0,,,70.225,103.6,175605.0,490223.0,274005.0,8619.0,77050.0,85433.0,53.8,51.1,50.8,,79.69,12097.066,12115.472
1997-04-30,122289.0,159.9,174054.0,217925.0,744.0,1492.0,5.1,79.1747,,102686.0,,245342.0,616175.0,6.5,98.8,1421.0,83.7916,71.6,168.9,1005762.0,,,70.294,103.6,178425.0,492183.0,275619.0,8624.5,77769.0,85855.0,53.7,50.3,51.8,,,,
1997-05-31,122560.0,159.9,168586.0,217771.0,760.0,1442.0,4.9,79.6133,,102959.0,,246725.0,624743.0,1.1,98.8,1414.0,83.8144,71.652,169.2,1009674.0,,,70.262,103.4,174936.0,492334.0,276535.0,8661.9,77883.0,86277.0,56.1,48.5,50.7,,,,
1997-06-30,122816.0,160.2,174828.0,220233.0,793.0,1494.0,5.0,79.9792,,103156.0,,251010.0,626396.0,18.0,98.8,1402.0,83.7402,71.758,169.4,1016262.0,,,70.352,103.2,179927.0,493879.0,276790.0,8689.7,78889.0,86043.0,54.9,48.9,51.3,,79.245,12253.605,12317.221
1997-07-31,123114.0,160.4,178860.0,222985.0,805.0,1437.0,4.9,80.6624,,103428.0,,249996.0,637410.0,20.2,98.5,1440.0,83.978,71.807,169.7,1017717.0,,,70.394,103.2,183172.0,495937.0,278157.0,8723.1,80099.0,87132.0,57.7,52.0,51.7,56.7,,,
1997-08-31,123087.0,160.8,177302.0,223120.0,815.0,1390.0,4.8,81.4694,,103470.0,,250888.0,639593.0,17.2,98.4,1449.0,84.3178,71.778,169.8,1019904.0,,,70.45,103.2,181229.0,498648.0,279043.0,8768.6,78622.0,87365.0,56.3,52.1,51.3,62.0,,,
1997-09-30,123575.0,161.2,177835.0,224509.0,840.0,1546.0,4.9,82.2156,,103896.0,,253166.0,646526.0,19.1,98.4,1494.0,84.5693,71.927,170.2,1025683.0,,,70.62,102.9,182233.0,501436.0,279208.0,8791.5,79287.0,88556.0,53.9,53.0,51.2,56.2,79.392,12451.017,12471.01
1997-10-31,123924.0,161.5,177801.0,224300.0,800.0,1520.0,4.7,82.9446,,104186.0,,254054.0,653196.0,19.3,98.6,1499.0,84.7793,72.036,170.6,1028924.0,,,70.712,102.5,180680.0,504599.0,280588.0,8834.8,79383.0,88472.0,56.4,53.6,52.8,56.6,,,
1997-11-30,124225.0,161.7,191187.0,223718.0,864.0,1510.0,4.6,83.5978,,104464.0,,256109.0,643710.0,19.8,98.1,1469.0,84.8918,72.058,170.8,1031740.0,,,70.716,102.5,185136.0,517043.0,279817.0,8892.2,78300.0,88086.0,55.7,52.1,53.7,58.5,,,
1997-12-31,124549.0,161.8,173770.0,225236.0,793.0,1566.0,4.7,83.9538,,104783.0,,258454.0,642021.0,15.6,97.2,1456.0,84.692,72.1,171.2,1036516.0,,,70.701,102.0,184000.0,513317.0,280730.0,8944.3,79038.0,90327.0,54.5,52.2,52.1,55.5,80.442,12619.947,12577.495
1998-01-31,124806.0,162.0,174288.0,225954.0,872.0,1525.0,4.6,84.3218,,105036.0,,259088.0,645686.0,18.6,95.9,1555.0,84.4984,72.21,171.6,1039703.0,,,70.736,101.3,179659.0,514063.0,283142.0,9022.9,79008.0,89784.0,53.8,47.0,51.1,57.0,,,
1998-02-28,125017.0,162.0,181270.0,225746.0,866.0,1584.0,4.6,84.4583,,105231.0,,261734.0,648121.0,13.2,95.0,1647.0,84.074,72.272,171.9,1046174.0,,,70.699,101.0,188172.0,513589.0,285165.0,9081.2,77931.0,89495.0,52.9,45.5,51.7,56.2,,,
1998-03-31,125165.0,162.0,176886.0,226889.0,836.0,1567.0,4.7,84.488,,105373.0,,263439.0,666906.0,10.6,94.1,1605.0,83.5488,72.349,172.2,1051280.0,,,70.71,100.7,187912.0,508657.0,286370.0,9134.4,78812.0,91692.0,52.9,44.2,51.4,54.7,81.061,12743.709,12703.742
1998-04-30,125445.0,162.2,180915.0,230409.0,866.0,1540.0,4.3,84.7779,,105629.0,,263284.0,674351.0,8.7,93.9,1547.0,83.2923,72.482,172.5,1053018.0,,,70.798,100.3,184654.0,510809.0,288019.0,9164.1,77626.0,91566.0,52.2,40.5,49.0,54.9,,,
1998-05-31,125845.0,162.6,180634.0,230995.0,887.0,1536.0,4.4,85.3367,,105970.0,,265233.0,674325.0,13.2,93.7,1554.0,83.3136,72.552,172.9,1053282.0,,,70.895,100.4,185928.0,511034.0,288944.0,9202.0,77147.0,91349.0,50.9,41.1,49.3,56.2,,,
1998-06-30,126076.0,162.8,172189.0,233207.0,923.0,1641.0,4.5,84.8248,,106197.0,,264400.0,703177.0,24.1,93.1,1551.0,82.3151,72.461,173.2,1053235.0,,,70.835,99.9,179960.0,509293.0,290110.0,9254.2,76961.0,90208.0,48.9,39.3,47.0,55.1,81.666,12931.11,12821.339
1998-07-31,126212.0,163.2,170459.0,231551.0,876.0,1698.0,4.5,84.4986,,106282.0,,264793.0,696540.0,8.3,92.3,1610.0,81.5396,72.665,173.5,1054725.0,,,71.01,99.5,178098.0,507842.0,290075.0,9270.0,76149.0,90098.0,49.2,38.4,45.1,55.8,,,
1998-08-31,126546.0,163.4,179033.0,229792.0,846.0,1614.0,4.5,86.248,,106587.0,,267204.0,698156.0,10.4,92.0,1654.0,82.7869,72.807,174.0,1057965.0,,,71.108,99.0,184540.0,508658.0,290817.0,9299.3,75512.0,91540.0,49.3,37.8,46.7,53.5,,,
1998-09-30,126744.0,163.5,181422.0,232308.0,864.0,1582.0,4.6,86.2021,,106759.0,,268711.0,707561.0,-14.2,92.2,1577.0,82.3253,72.795,174.2,1061883.0,,,71.067,98.5,187552.0,509084.0,291182.0,9325.5,77179.0,91999.0,48.7,34.0,45.7,55.0,81.866,13110.454,12982.752
1998-10-31,126949.0,163.9,178527.0,236174.0,893.0,1715.0,4.5,86.7914,,106948.0,,269467.0,707943.0,3.5,92.3,1719.0,82.4879,72.937,174.4,1064717.0,,,71.223,98.4,189944.0,504267.0,292236.0,9337.5,79351.0,94166.0,48.7,34.7,45.2,53.8,,,
1998-11-30,127222.0,164.1,182400.0,237592.0,995.0,1660.0,4.4,86.7256,,107178.0,,271044.0,707845.0,-4.7,91.8,1672.0,82.0403,72.95,174.8,1068824.0,,,71.226,98.6,191372.0,501947.0,291721.0,9374.6,79117.0,94290.0,48.2,34.5,45.3,52.6,,,
1998-12-31,127595.0,164.4,178424.0,240140.0,949.0,1792.0,4.4,87.1185,,107516.0,,272297.0,706989.0,4.6,91.0,1742.0,82.0415,73.076,175.4,1067789.0,,,71.298,98.5,190578.0,496363.0,290071.0,9391.7,78382.0,93127.0,46.8,31.9,41.9,52.9,81.7,13235.908,13191.67
1999-01-31,127699.0,164.7,186527.0,240269.0,875.0,1748.0,4.3,87.4949,,107615.0,,272635.0,708818.0,13.8,91.3,1732.0,82.0391,73.18,175.6,1069505.0,,,71.398,98.5,192027.0,497889.0,288205.0,9444.1,78341.0,93196.0,50.6,33.7,45.5,55.6,,,
1999-02-28,128117.0,164.7,185546.0,243346.0,848.0,1670.0,4.4,88.027,,107973.0,,274923.0,726308.0,15.1,91.2,1720.0,82.1916,73.155,175.6,1074548.0,,,71.358,98.3,193378.0,496745.0,288816.0,9476.2,78088.0,95541.0,51.7,35.2,45.8,54.4,,,
1999-03-31,128234.0,164.8,184689.0,244687.0,863.0,1710.0,4.2,88.2267,,108066.0,,275847.0,737226.0,4.3,91.5,1665.0,82.0452,73.177,175.7,1080973.0,,,71.412,97.9,190415.0,497553.0,290540.0,9484.1,78542.0,95264.0,52.4,42.5,47.6,55.3,82.016,13420.801,13315.597
1999-04-30,128595.0,165.9,182993.0,246628.0,918.0,1553.0,4.3,88.4295,,108358.0,,276188.0,728788.0,20.6,92.4,1600.0,81.9153,73.365,176.3,1083056.0,,,71.757,98.1,192216.0,495575.0,289477.0,9453.0,79380.0,96284.0,52.3,47.4,48.8,55.5,,,
1999-05-31,128813.0,166.0,185963.0,248367.0,888.0,1611.0,4.2,88.9886,,108584.0,,276792.0,727358.0,13.1,93.1,1640.0,82.124,73.435,176.5,1087471.0,,,71.804,98.2,195119.0,493470.0,290160.0,9469.3,79381.0,98408.0,54.3,51.2,51.1,55.3,,,
1999-06-30,129084.0,166.0,182590.0,249329.0,923.0,1559.0,4.3,88.9188,,108812.0,,276961.0,739167.0,5.8,92.9,1702.0,81.7593,73.474,176.6,1089647.0,,,71.826,98.2,192426.0,490371.0,289611.0,9501.3,79642.0,101551.0,55.8,54.2,51.3,56.7,82.057,13485.449,13426.748
1999-07-31,129422.0,166.7,189083.0,251263.0,900.0,1669.0,4.3,89.4333,,109083.0,,279948.0,745815.0,9.8,93.8,1682.0,81.9405,73.606,177.1,1095243.0,,,72.017,98.1,192918.0,493650.0,291286.0,9519.0,80945.0,103046.0,53.6,55.5,50.4,56.2,,,
1999-08-31,129572.0,167.1,189414.0,253844.0,893.0,1648.0,4.2,89.7924,,109197.0,,280588.0,741524.0,13.8,94.8,1671.0,81.9786,73.642,177.3,1097204.0,,,72.148,98.4,196778.0,493236.0,290658.0,9559.1,82462.0,104069.0,54.8,60.6,53.1,56.4,,,
1999-09-30,129771.0,167.8,188910.0,255029.0,826.0,1635.0,4.2,89.4299,,109367.0,,282127.0,751402.0,13.9,95.8,1551.0,81.3642,73.837,177.8,1102608.0,,,72.407,98.5,193701.0,495229.0,292345.0,9546.7,83536.0,105199.0,57.0,65.8,51.3,56.2,82.023,13617.755,13604.771
1999-10-31,130178.0,168.1,194547.0,254816.0,872.0,1608.0,4.1,90.523,,109721.0,,285104.0,759906.0,16.0,96.0,1649.0,82.0771,73.963,178.1,1108174.0,,,72.529,98.8,197133.0,499687.0,291952.0,9598.7,83740.0,106055.0,57.2,68.8,53.0,57.6,,,
1999-11-30,130466.0,168.4,186597.0,258133.0,863.0,1648.0,4.1,90.9618,,109970.0,,288823.0,781199.0,20.9,96.7,1672.0,82.198,74.034,178.4,1119418.0,,,72.594,99.0,195203.0,498501.0,294062.0,9660.9,84443.0,108478.0,58.1,68.1,53.1,54.9,,,
1999-12-31,130783.0,168.8,196344.0,263311.0,873.0,1708.0,4.0,91.6634,,110243.0,,290182.0,789431.0,14.2,97.4,1683.0,82.5592,74.128,178.7,1127309.0,,,72.763,99.0,196371.0,505667.0,296009.0,9735.9,86006.0,110943.0,57.8,67.4,55.7,56.9,82.458,13816.819,13827.98
2000-01-31,131011.0,169.3,201360.0,261545.0,873.0,1636.0,4.0,91.538,,110440.0,,292768.0,784940.0,11.2,97.8,1727.0,82.179,74.306,179.3,1132064.0,,,72.961,99.2,203252.0,510599.0,295738.0,9799.9,85858.0,111863.0,56.7,72.4,52.8,56.6,,,
2000-02-29,131120.0,170.0,183911.0,265686.0,856.0,1737.0,4.1,91.8239,,110521.0,,294593.0,793737.0,14.5,99.7,1692.0,82.1719,74.415,179.4,1137448.0,,,73.191,99.6,191911.0,509641.0,297334.0,9837.9,86408.0,114963.0,55.8,71.6,53.6,56.2,,,
2000-03-31,131604.0,171.0,192130.0,269019.0,900.0,1604.0,4.0,92.1504,,110871.0,,296789.0,809459.0,19.4,99.9,1651.0,82.2023,74.568,180.0,1140635.0,,,73.505,100.0,197334.0,511421.0,297522.0,9864.0,88004.0,117326.0,54.9,78.7,51.2,57.4,85.706,14091.664,13878.147
2000-04-30,131884.0,170.9,195044.0,264067.0,841.0,1626.0,3.8,92.6989,,111082.0,,299545.0,804766.0,10.0,98.5,1597.0,82.4316,74.617,180.3,1149333.0,,,73.444,100.0,202567.0,511144.0,299351.0,9913.7,89120.0,116553.0,54.7,71.2,53.2,58.0,,,
2000-05-31,132105.0,171.2,188606.0,265992.0,857.0,1575.0,4.0,92.9499,,110958.0,,301245.0,805005.0,13.9,98.8,1543.0,82.3967,74.697,180.7,1154797.0,,,73.505,100.2,197722.0,509757.0,298729.0,9954.5,88787.0,116714.0,53.2,65.7,53.0,57.7,,,
2000-06-30,132063.0,172.2,219745.0,267750.0,793.0,1559.0,4.0,92.9862,,111176.0,,303182.0,795411.0,2.6,100.2,1572.0,82.1729,74.754,181.1,1164325.0,,,73.754,100.1,199821.0,537504.0,301353.0,9982.3,91453.0,120668.0,51.4,62.9,50.7,56.9,84.228,14185.563,14130.908
2000-07-31,132228.0,172.7,189265.0,265683.0,887.0,1463.0,4.0,92.8048,,111361.0,,304073.0,783795.0,4.7,100.2,1542.0,81.7603,74.925,181.5,1166841.0,,,73.939,100.0,197256.0,537314.0,301769.0,10035.9,91015.0,121036.0,52.5,63.4,52.5,55.3,,,
2000-08-31,132234.0,172.7,188730.0,266885.0,848.0,1541.0,4.1,92.5521,,111397.0,,305053.0,805341.0,17.3,100.4,1552.0,81.2857,75.021,181.9,1173925.0,,,73.934,99.8,194482.0,539400.0,303456.0,10098.3,92932.0,121642.0,49.9,58.1,48.8,57.6,,,
2000-09-30,132337.0,173.6,199947.0,270523.0,912.0,1507.0,3.9,92.9792,,111602.0,,305223.0,814330.0,5.5,101.6,1570.0,81.4061,75.203,182.3,1174332.0,,,74.252,100.4,201491.0,545765.0,303409.0,10110.3,92705.0,124774.0,49.7,58.4,50.6,56.7,85.935,14315.561,14145.312
2000-10-31,132352.0,173.9,186158.0,270339.0,933.0,1549.0,3.9,92.6179,,111609.0,,307282.0,816100.0,1.8,101.2,1577.0,80.8334,75.308,182.6,1181347.0,,,74.353,100.3,195292.0,544382.0,304689.0,10139.2,91984.0,124104.0,48.7,57.7,48.2,56.7,,,
2000-11-30,132556.0,174.2,189392.0,268850.0,880.0,1551.0,3.9,92.6438,,111796.0,,309328.0,820054.0,7.1,101.2,1614.0,80.5963,75.441,183.1,1187280.0,,,74.457,100.3,192655.0,548548.0,306746.0,10143.5,91735.0,123203.0,48.5,58.1,47.1,56.2,,,
2000-12-31,132716.0,174.6,188659.0,268338.0,983.0,1532.0,3.9,92.3415,,111912.0,,309191.0,811516.0,-7.8,100.5,1543.0,80.0735,75.515,183.3,1187650.0,5088.0,,74.571,100.1,196282.0,549507.0,306002.0,10164.3,90857.0,123021.0,43.9,59.8,42.7,54.0,85.541,14318.857,14229.765
2001-01-31,132703.0,175.6,177056.0,272881.0,936.0,1600.0,4.2,91.902,,111868.0,,308745.0,814479.0,-36.6,100.5,1699.0,79.4332,75.796,183.9,1189079.0,5234.0,,74.932,100.3,187912.0,545536.0,307050.0,10211.7,90634.0,124500.0,42.3,64.6,42.3,51.6,,,
2001-02-28,132788.0,176.0,180276.0,272627.0,963.0,1625.0,4.2,91.3034,,111882.0,,309036.0,813647.0,-29.4,99.9,1656.0,78.6604,75.93,184.4,1182045.0,5097.0,,75.048,100.2,191411.0,540932.0,304884.0,10223.4,90964.0,118903.0,42.1,55.6,37.8,51.3,,,
2001-03-31,132751.0,176.1,182209.0,269820.0,939.0,1590.0,4.3,91.1162,,111806.0,,309051.0,828057.0,-20.8,98.3,1659.0,78.2472,76.009,184.7,1176840.0,4762.0,,75.055,100.0,188573.0,540904.0,300611.0,10254.4,89132.0,120531.0,43.1,49.9,39.9,50.7,87.935,14466.491,14183.12
2001-04-30,132458.0,176.4,171850.0,274410.0,909.0,1649.0,4.4,90.7891,,111466.0,,310478.0,842392.0,-10.8,97.8,1666.0,77.7206,76.13,185.1,1175468.0,4615.0,,75.187,99.9,180720.0,537624.0,298546.0,10233.1,87696.0,116869.0,42.7,48.0,38.2,48.3,,,
2001-05-31,132408.0,177.3,177749.0,275769.0,885.0,1605.0,4.3,90.3555,,111379.0,,311619.0,848146.0,-11.8,98.0,1665.0,77.1128,76.148,185.3,1172056.0,4425.0,,75.385,99.6,185974.0,534563.0,295452.0,10214.7,88326.0,114058.0,41.3,45.1,35.1,49.0,,,
2001-06-30,132300.0,177.7,176350.0,274474.0,882.0,1636.0,4.5,89.8784,,111163.0,,309196.0,855730.0,-7.0,97.6,1626.0,76.4807,76.318,186.0,1163409.0,4361.0,,75.518,99.4,183569.0,532521.0,292023.0,10218.1,85784.0,113552.0,43.2,42.8,35.7,50.1,86.812,14450.923,14271.694
2001-07-31,132172.0,177.4,170129.0,273098.0,880.0,1670.0,4.6,89.3028,,110987.0,-13.3,306252.0,850471.0,-12.6,96.1,1598.0,75.7806,76.515,186.4,1154938.0,4447.0,,75.493,99.0,179401.0,528062.0,287406.0,10370.7,83030.0,111545.0,43.5,39.9,37.2,48.1,,,
2001-08-31,132021.0,177.4,170484.0,275659.0,866.0,1567.0,4.9,89.2003,,110803.0,-8.0,305464.0,847465.0,-18.1,96.0,1615.0,75.4938,76.553,186.7,1152830.0,4024.0,,75.484,98.8,179233.0,523516.0,284566.0,10543.1,83714.0,110380.0,46.3,35.0,41.3,46.9,,,
2001-09-30,131763.0,178.1,164123.0,268652.0,853.0,1562.0,5.0,88.7485,,110521.0,-12.5,304703.0,837412.0,-8.2,95.9,1565.0,74.9237,76.118,187.1,1148106.0,4071.0,,75.227,99.0,174273.0,518114.0,280747.0,10452.8,79361.0,108523.0,46.2,36.6,41.5,49.5,86.408,14376.34,14214.516
2001-10-31,131452.0,177.6,171530.0,288632.0,871.0,1540.0,5.3,88.5052,,110177.0,-14.7,302932.0,845941.0,-23.6,93.7,1566.0,74.5431,76.654,187.4,1130032.0,3707.0,,75.492,98.3,173048.0,521240.0,276897.0,10267.7,78933.0,108499.0,40.8,33.3,35.6,44.8,,,
