window,metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
2007-2019,ar2,-13,2,1.848898255731422,30.142857142857142,False
2007-2019,ar2,-12,46,2.753283125987368,29.496894409937887,True
2007-2019,ar2,-11,46,2.753283125987368,28.496894409937887,True
2007-2019,ar2,-10,46,2.753283125987368,27.496894409937887,True
2007-2019,ar2,-9,46,2.75304519414216,26.496894409937887,True
2007-2019,ar2,-8,46,2.5815534514737015,25.496894409937887,True
2007-2019,ar2,-7,46,2.5815534514737015,24.496894409937887,True
2007-2019,ar2,-6,46,2.5815534514737015,23.496894409937887,True
2007-2019,ar2,-5,46,2.5815534514737015,22.496894409937887,True
2007-2019,ar2,-4,46,2.5815534514737015,21.496894409937887,True
2007-2019,ar2,-3,46,2.5815534514737015,20.496894409937887,True
2007-2019,ar2,-2,46,2.5815534514737015,19.496894409937887,True
2007-2019,ar2,-1,46,2.5815534514737015,18.496894409937887,True
2007-2019,ar2,0,46,2.5815534514737015,17.496894409937887,True
2007-2019,ar2,1,46,2.5815534514737015,16.496894409937887,True
2007-2019,ar2,2,46,2.5815534514737015,15.49689440993789,True
2007-2019,ar2,3,46,2.5815534514737015,14.49689440993789,True
2007-2019,ar2,4,46,2.5944931909295903,13.49689440993789,True
2007-2019,ar2,5,46,2.41148233167279,12.49689440993789,True
2007-2019,ar2,6,46,2.41148233167279,11.49689440993789,True
2007-2019,ar2,7,46,2.41148233167279,10.49689440993789,True
2007-2019,ar2,8,46,2.41148233167279,9.49689440993789,True
2007-2019,ar2,9,46,2.41148233167279,8.49689440993789,True
2007-2019,ar2,10,46,2.41148233167279,7.496894409937888,True
2007-2019,ar2,11,46,2.41148233167279,6.496894409937888,True
2007-2019,ar2,12,46,2.41148233167279,5.496894409937888,True
2007-2019,ar2,13,46,2.41148233167279,4.496894409937888,True
2007-2019,ar2,14,46,2.41148233167279,3.4968944099378882,True
2007-2019,ar2,15,46,2.41148233167279,2.4968944099378882,True
2007-2019,ar2,16,46,2.41148233167279,1.496894409937888,True
2007-2019,ar2,17,46,2.41148233167279,0.4968944099378882,True
2007-2019,diag4/gaussian,-13,2,0.8740671684677069,30.142857142857142,False
2007-2019,diag4/gaussian,-12,46,2.712542639909596,29.496894409937887,True
2007-2019,diag4/gaussian,-11,46,2.707752542596179,28.496894409937887,True
2007-2019,diag4/gaussian,-10,46,2.6428156442554154,27.496894409937887,True
2007-2019,diag4/gaussian,-9,46,2.6049504516215185,26.496894409937887,True
2007-2019,diag4/gaussian,-8,46,2.6560979562472884,25.496894409937887,True
2007-2019,diag4/gaussian,-7,46,2.6213134382998247,24.496894409937887,True
2007-2019,diag4/gaussian,-6,46,2.630268623945064,23.496894409937887,True
2007-2019,diag4/gaussian,-5,46,2.537331814984484,22.496894409937887,True
2007-2019,diag4/gaussian,-4,46,2.5407530506668614,21.496894409937887,True
2007-2019,diag4/gaussian,-3,46,2.536467829451143,20.496894409937887,True
2007-2019,diag4/gaussian,-2,46,2.523555665527925,19.496894409937887,True
2007-2019,diag4/gaussian,-1,46,2.340686277905514,18.496894409937887,True
2007-2019,diag4/gaussian,0,46,2.3320483368995015,17.496894409937887,True
2007-2019,diag4/gaussian,1,46,2.273624117122573,16.496894409937887,True
2007-2019,diag4/gaussian,2,46,2.18059595424362,15.49689440993789,True
2007-2019,diag4/gaussian,3,46,1.9314651504111875,14.49689440993789,True
2007-2019,diag4/gaussian,4,46,1.8309817763351492,13.49689440993789,True
2007-2019,diag4/gaussian,5,46,1.811130110318372,12.49689440993789,True
2007-2019,diag4/gaussian,6,46,1.6986002381828227,11.49689440993789,True
2007-2019,diag4/gaussian,7,46,1.6855159347270712,10.49689440993789,True
2007-2019,diag4/gaussian,8,46,1.9203280206807687,9.49689440993789,True
2007-2019,diag4/gaussian,9,46,1.9084617569865974,8.49689440993789,True
2007-2019,diag4/gaussian,10,46,1.8569326219591749,7.496894409937888,True
2007-2019,diag4/gaussian,11,46,1.8561279376485074,6.496894409937888,True
2007-2019,diag4/gaussian,12,46,1.894203948105532,5.496894409937888,True
2007-2019,diag4/gaussian,13,46,1.9155598712305029,4.496894409937888,True
2007-2019,diag4/gaussian,14,46,1.9072088226264925,3.4968944099378882,True
2007-2019,diag4/gaussian,15,46,1.9182655138486067,2.4968944099378882,True
2007-2019,diag4/gaussian,16,46,1.9198132093277975,1.496894409937888,True
2007-2019,diag4/gaussian,17,46,1.9233963019391618,0.4968944099378882,True
2007-2019,diag4/gaussian_ar1,-13,2,1.015745084524632,30.142857142857142,False
2007-2019,diag4/gaussian_ar1,-12,46,2.697622667772729,29.496894409937887,True
2007-2019,diag4/gaussian_ar1,-11,46,2.6967944751338746,28.496894409937887,True
2007-2019,diag4/gaussian_ar1,-10,46,2.6375368250879543,27.496894409937887,True
2007-2019,diag4/gaussian_ar1,-9,46,2.6020288329005403,26.496894409937887,True
2007-2019,diag4/gaussian_ar1,-8,46,2.616758210939535,25.496894409937887,True
2007-2019,diag4/gaussian_ar1,-7,46,2.572287263492451,24.496894409937887,True
2007-2019,diag4/gaussian_ar1,-6,46,2.582505621125302,23.496894409937887,True
2007-2019,diag4/gaussian_ar1,-5,46,2.5282804206358045,22.496894409937887,True
2007-2019,diag4/gaussian_ar1,-4,46,2.527388245781667,21.496894409937887,True
2007-2019,diag4/gaussian_ar1,-3,46,2.5246221684675425,20.496894409937887,True
2007-2019,diag4/gaussian_ar1,-2,46,2.5150753608760623,19.496894409937887,True
2007-2019,diag4/gaussian_ar1,-1,46,2.3451267692965434,18.496894409937887,True
2007-2019,diag4/gaussian_ar1,0,46,2.3399373650755217,17.496894409937887,True
2007-2019,diag4/gaussian_ar1,1,46,2.2270253532315545,16.496894409937887,True
2007-2019,diag4/gaussian_ar1,2,46,2.1742979569183802,15.49689440993789,True
2007-2019,diag4/gaussian_ar1,3,46,1.9363307482132432,14.49689440993789,True
2007-2019,diag4/gaussian_ar1,4,46,1.845321427107019,13.49689440993789,True
2007-2019,diag4/gaussian_ar1,5,46,1.8081093770783856,12.49689440993789,True
2007-2019,diag4/gaussian_ar1,6,46,1.6986245964473061,11.49689440993789,True
2007-2019,diag4/gaussian_ar1,7,46,1.6914804034807072,10.49689440993789,True
2007-2019,diag4/gaussian_ar1,8,46,1.9537071328329143,9.49689440993789,True
2007-2019,diag4/gaussian_ar1,9,46,1.944734513161872,8.49689440993789,True
2007-2019,diag4/gaussian_ar1,10,46,1.883034718038199,7.496894409937888,True
2007-2019,diag4/gaussian_ar1,11,46,1.8854359388854225,6.496894409937888,True
2007-2019,diag4/gaussian_ar1,12,46,1.9201377761983291,5.496894409937888,True
2007-2019,diag4/gaussian_ar1,13,46,1.9408519772985497,4.496894409937888,True
2007-2019,diag4/gaussian_ar1,14,46,1.9098395486455935,3.4968944099378882,True
2007-2019,diag4/gaussian_ar1,15,46,1.9236029677983364,2.4968944099378882,True
2007-2019,diag4/gaussian_ar1,16,46,1.915657050492364,1.496894409937888,True
2007-2019,diag4/gaussian_ar1,17,46,1.9145326506791112,0.4968944099378882,True
2007-2019,diag4/student_t,-13,2,0.9949129619502957,30.142857142857142,False
2007-2019,diag4/student_t,-12,46,2.6616971428569753,29.496894409937887,True
2007-2019,diag4/student_t,-11,46,2.648671559189934,28.496894409937887,True
2007-2019,diag4/student_t,-10,46,2.59977733831956,27.496894409937887,True
2007-2019,diag4/student_t,-9,46,2.5615085556367507,26.496894409937887,True
2007-2019,diag4/student_t,-8,46,2.607167919581367,25.496894409937887,True
2007-2019,diag4/student_t,-7,46,2.578990012898375,24.496894409937887,True
2007-2019,diag4/student_t,-6,46,2.5898316128873784,23.496894409937887,True
2007-2019,diag4/student_t,-5,46,2.50836651218935,22.496894409937887,True
2007-2019,diag4/student_t,-4,46,2.5138754454027623,21.496894409937887,True
2007-2019,diag4/student_t,-3,46,2.5015179005757417,20.496894409937887,True
2007-2019,diag4/student_t,-2,46,2.496645902698402,19.496894409937887,True
2007-2019,diag4/student_t,-1,46,2.3571225947365964,18.496894409937887,True
2007-2019,diag4/student_t,0,46,2.3484530300794835,17.496894409937887,True
2007-2019,diag4/student_t,1,46,2.283163980678722,16.496894409937887,True
2007-2019,diag4/student_t,2,46,2.188694497525482,15.49689440993789,True
2007-2019,diag4/student_t,3,46,1.954339193934299,14.49689440993789,True
2007-2019,diag4/student_t,4,46,1.8613352798328264,13.49689440993789,True
2007-2019,diag4/student_t,5,46,1.8433426568696434,12.49689440993789,True
2007-2019,diag4/student_t,6,46,1.741768038187959,11.49689440993789,True
2007-2019,diag4/student_t,7,46,1.7388975947769447,10.49689440993789,True
2007-2019,diag4/student_t,8,46,1.9084787393489653,9.49689440993789,True
2007-2019,diag4/student_t,9,46,1.8996860464835743,8.49689440993789,True
2007-2019,diag4/student_t,10,46,1.8441185608286004,7.496894409937888,True
2007-2019,diag4/student_t,11,46,1.8455063818497817,6.496894409937888,True
2007-2019,diag4/student_t,12,46,1.877218887354426,5.496894409937888,True
2007-2019,diag4/student_t,13,46,1.8941117229406743,4.496894409937888,True
2007-2019,diag4/student_t,14,46,1.8835036604283797,3.4968944099378882,True
2007-2019,diag4/student_t,15,46,1.8845268157415278,2.4968944099378882,True
2007-2019,diag4/student_t,16,46,1.8824351531179098,1.496894409937888,True
2007-2019,diag4/student_t,17,46,1.878810943169391,0.4968944099378882,True
2007-2019,diag4/student_t_ar1,-13,2,0.9843944785493355,30.142857142857142,False
2007-2019,diag4/student_t_ar1,-12,46,2.6431629369930936,29.496894409937887,True
2007-2019,diag4/student_t_ar1,-11,46,2.63242175662547,28.496894409937887,True
2007-2019,diag4/student_t_ar1,-10,46,2.5916631232508243,27.496894409937887,True
2007-2019,diag4/student_t_ar1,-9,46,2.5605281394194446,26.496894409937887,True
2007-2019,diag4/student_t_ar1,-8,46,2.5661641629404737,25.496894409937887,True
2007-2019,diag4/student_t_ar1,-7,46,2.5128922325167076,24.496894409937887,True
2007-2019,diag4/student_t_ar1,-6,46,2.5236414103368268,23.496894409937887,True
2007-2019,diag4/student_t_ar1,-5,46,2.4771355603505376,22.496894409937887,True
2007-2019,diag4/student_t_ar1,-4,46,2.4764844572971567,21.496894409937887,True
2007-2019,diag4/student_t_ar1,-3,46,2.4672992344197726,20.496894409937887,True
2007-2019,diag4/student_t_ar1,-2,46,2.466116941331992,19.496894409937887,True
2007-2019,diag4/student_t_ar1,-1,46,2.3270503518998646,18.496894409937887,True
2007-2019,diag4/student_t_ar1,0,46,2.3201203424824284,17.496894409937887,True
2007-2019,diag4/student_t_ar1,1,46,2.2113642276041774,16.496894409937887,True
2007-2019,diag4/student_t_ar1,2,46,2.1487133273330357,15.49689440993789,True
2007-2019,diag4/student_t_ar1,3,46,1.90745069729132,14.49689440993789,True
2007-2019,diag4/student_t_ar1,4,46,1.8287286650390588,13.49689440993789,True
2007-2019,diag4/student_t_ar1,5,46,1.8024845046124276,12.49689440993789,True
2007-2019,diag4/student_t_ar1,6,46,1.6996020548811395,11.49689440993789,True
2007-2019,diag4/student_t_ar1,7,46,1.6639199339391704,10.49689440993789,True
2007-2019,diag4/student_t_ar1,8,46,1.948900593898206,9.49689440993789,True
2007-2019,diag4/student_t_ar1,9,46,1.9439153226238552,8.49689440993789,True
2007-2019,diag4/student_t_ar1,10,46,1.8794488874899962,7.496894409937888,True
2007-2019,diag4/student_t_ar1,11,46,1.8810591198209008,6.496894409937888,True
2007-2019,diag4/student_t_ar1,12,46,1.9432647781445425,5.496894409937888,True
2007-2019,diag4/student_t_ar1,13,46,1.9607727661699328,4.496894409937888,True
2007-2019,diag4/student_t_ar1,14,46,1.9372625895436804,3.4968944099378882,True
2007-2019,diag4/student_t_ar1,15,46,1.9429778241609343,2.4968944099378882,True
2007-2019,diag4/student_t_ar1,16,46,1.9395288164740094,1.496894409937888,True
2007-2019,diag4/student_t_ar1,17,46,1.9417214891170522,0.4968944099378882,True
2007-2019,diag4/student_t_ar1_shared,-13,2,0.8173614229458468,30.142857142857142,False
2007-2019,diag4/student_t_ar1_shared,-12,46,2.683847358550201,29.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-11,46,2.6734982688966604,28.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-10,46,2.6289959693732152,27.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-9,46,2.5988020927586404,26.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-8,46,2.619197993617493,25.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-7,46,2.582240010605831,24.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-6,46,2.5935333837825265,23.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-5,46,2.5315676928319277,22.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-4,46,2.5304216598880362,21.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-3,46,2.5246137253834395,20.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-2,46,2.519770658738959,19.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,-1,46,2.388682145834029,18.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,0,46,2.3811002095036233,17.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,1,46,2.27312688789765,16.496894409937887,True
2007-2019,diag4/student_t_ar1_shared,2,46,2.1911448025848728,15.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,3,46,1.9531683858360442,14.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,4,46,1.8755529644410869,13.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,5,46,1.851899631881676,12.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,6,46,1.749507731238803,11.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,7,46,1.7560848717783077,10.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,8,46,1.9245448509981387,9.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,9,46,1.9198430855221207,8.49689440993789,True
2007-2019,diag4/student_t_ar1_shared,10,46,1.8609331545822343,7.496894409937888,True
2007-2019,diag4/student_t_ar1_shared,11,46,1.8569644784836872,6.496894409937888,True
2007-2019,diag4/student_t_ar1_shared,12,46,1.8831623439741807,5.496894409937888,True
2007-2019,diag4/student_t_ar1_shared,13,46,1.9003505662477445,4.496894409937888,True
2007-2019,diag4/student_t_ar1_shared,14,46,1.8746763109952966,3.4968944099378882,True
2007-2019,diag4/student_t_ar1_shared,15,46,1.8796846860342131,2.4968944099378882,True
2007-2019,diag4/student_t_ar1_shared,16,46,1.8709700427679776,1.496894409937888,True
2007-2019,diag4/student_t_ar1_shared,17,46,1.8610855309657421,0.4968944099378882,True
2007-2019,mean,-13,2,1.329439004441577,30.142857142857142,False
2007-2019,mean,-12,46,2.732721738994244,29.496894409937887,True
2007-2019,mean,-11,46,2.732721738994244,28.496894409937887,True
2007-2019,mean,-10,46,2.732721738994244,27.496894409937887,True
2007-2019,mean,-9,46,2.7328974094191536,26.496894409937887,True
2007-2019,mean,-8,46,2.7216569790378973,25.496894409937887,True
2007-2019,mean,-7,46,2.7216569790378973,24.496894409937887,True
2007-2019,mean,-6,46,2.7216569790378973,23.496894409937887,True
2007-2019,mean,-5,46,2.7216569790378973,22.496894409937887,True
2007-2019,mean,-4,46,2.7216569790378973,21.496894409937887,True
2007-2019,mean,-3,46,2.7216569790378973,20.496894409937887,True
2007-2019,mean,-2,46,2.7216569790378973,19.496894409937887,True
2007-2019,mean,-1,46,2.7216569790378973,18.496894409937887,True
2007-2019,mean,0,46,2.7216569790378973,17.496894409937887,True
2007-2019,mean,1,46,2.7216569790378973,16.496894409937887,True
2007-2019,mean,2,46,2.7216569790378973,15.49689440993789,True
2007-2019,mean,3,46,2.7216569790378973,14.49689440993789,True
2007-2019,mean,4,46,2.7220699107140587,13.49689440993789,True
2007-2019,mean,5,46,2.706156436834527,12.49689440993789,True
2007-2019,mean,6,46,2.706156436834527,11.49689440993789,True
2007-2019,mean,7,46,2.706156436834527,10.49689440993789,True
2007-2019,mean,8,46,2.706156436834527,9.49689440993789,True
2007-2019,mean,9,46,2.706156436834527,8.49689440993789,True
2007-2019,mean,10,46,2.706156436834527,7.496894409937888,True
2007-2019,mean,11,46,2.706156436834527,6.496894409937888,True
2007-2019,mean,12,46,2.706156436834527,5.496894409937888,True
2007-2019,mean,13,46,2.706156436834527,4.496894409937888,True
2007-2019,mean,14,46,2.706156436834527,3.4968944099378882,True
2007-2019,mean,15,46,2.706156436834527,2.4968944099378882,True
2007-2019,mean,16,46,2.706156436834527,1.496894409937888,True
2007-2019,mean,17,46,2.706156436834527,0.4968944099378882,True
2007-2019,nyfed,-5,6,1.8605628516211414,22.190476190476193,False
2007-2019,nyfed,-4,42,2.915095769972087,21.48639455782313,False
2007-2019,nyfed,-3,46,2.7937659541857847,20.496894409937887,True
2007-2019,nyfed,-2,46,2.7270022890087025,19.496894409937887,True
2007-2019,nyfed,-1,46,2.642910550777165,18.496894409937887,True
2007-2019,nyfed,0,46,2.6436366322287097,17.496894409937887,True
2007-2019,nyfed,1,46,2.4906482962209426,16.496894409937887,True
2007-2019,nyfed,2,46,2.4253827262093526,15.49689440993789,True
2007-2019,nyfed,3,46,2.2159426523624925,14.49689440993789,True
2007-2019,nyfed,4,46,2.233870484343654,13.49689440993789,True
2007-2019,nyfed,5,46,2.1891442646330277,12.49689440993789,True
2007-2019,nyfed,6,46,2.123793614090907,11.49689440993789,True
2007-2019,nyfed,7,46,1.9871058314471943,10.49689440993789,True
2007-2019,nyfed,8,46,1.9886351216123144,9.49689440993789,True
2007-2019,nyfed,9,46,1.9106500464613208,8.49689440993789,True
2007-2019,nyfed,10,46,1.9071832397862847,7.496894409937888,True
2007-2019,nyfed,11,46,1.8003308617918945,6.496894409937888,True
2007-2019,nyfed,12,46,1.7908892939687429,5.496894409937888,True
2007-2019,nyfed,13,46,1.7479655216850933,4.496894409937888,True
2007-2019,nyfed,14,46,1.7461469364565827,3.4968944099378882,True
2007-2019,nyfed,15,46,1.749756813952568,2.4968944099378882,True
2007-2019,nyfed,16,46,1.7357173948038334,1.496894409937888,True
2007-2019,nyfed,17,46,1.7293985961775036,0.4968944099378882,True
2007-2021,ar2,-13,2,1.848898255731422,30.142857142857142,False
2007-2021,ar2,-12,54,7.106777925007624,29.52645502645503,True
2007-2021,ar2,-11,54,7.106777925007624,28.52645502645503,True
2007-2021,ar2,-10,54,7.106777925007624,27.52645502645503,True
2007-2021,ar2,-9,54,7.106699405348345,26.52645502645503,True
2007-2021,ar2,-8,54,7.345390454019801,25.52645502645503,True
2007-2021,ar2,-7,54,7.345390454019801,24.52645502645503,True
2007-2021,ar2,-6,54,7.345390454019801,23.52645502645503,True
2007-2021,ar2,-5,54,7.345390454019801,22.52645502645503,True
2007-2021,ar2,-4,54,7.345390454019801,21.52645502645503,True
2007-2021,ar2,-3,54,7.345390454019801,20.52645502645503,True
2007-2021,ar2,-2,54,7.345390454019801,19.52645502645503,True
2007-2021,ar2,-1,54,7.345390454019801,18.52645502645503,True
2007-2021,ar2,0,54,7.345390454019801,17.52645502645503,True
2007-2021,ar2,1,54,7.345390454019801,16.52645502645503,True
2007-2021,ar2,2,54,7.345390454019801,15.526455026455027,True
2007-2021,ar2,3,54,7.345390454019801,14.526455026455027,True
2007-2021,ar2,4,54,7.349273103079067,13.526455026455027,True
2007-2021,ar2,5,54,8.959234292457165,12.526455026455027,True
2007-2021,ar2,6,54,8.959234292457165,11.526455026455027,True
2007-2021,ar2,7,54,8.959234292457165,10.526455026455027,True
2007-2021,ar2,8,54,8.959234292457165,9.526455026455027,True
2007-2021,ar2,9,54,8.959234292457165,8.526455026455027,True
2007-2021,ar2,10,54,8.959234292457165,7.526455026455026,True
2007-2021,ar2,11,54,8.959234292457165,6.526455026455026,True
2007-2021,ar2,12,54,8.959234292457165,5.526455026455026,True
2007-2021,ar2,13,54,8.959234292457165,4.526455026455027,True
2007-2021,ar2,14,54,8.959234292457165,3.5264550264550265,True
2007-2021,ar2,15,54,8.959234292457165,2.5264550264550265,True
2007-2021,ar2,16,54,8.959234292457165,1.5264550264550265,True
2007-2021,ar2,17,54,8.959234292457165,0.5264550264550264,True
2007-2021,diag4/gaussian,-13,2,0.8740671684677069,30.142857142857142,False
2007-2021,diag4/gaussian,-12,54,6.653032994215281,29.52645502645503,True
2007-2021,diag4/gaussian,-11,54,6.755452422642254,28.52645502645503,True
2007-2021,diag4/gaussian,-10,54,6.833751449302791,27.52645502645503,True
2007-2021,diag4/gaussian,-9,54,6.869234001423991,26.52645502645503,True
2007-2021,diag4/gaussian,-8,54,6.915231878588669,25.52645502645503,True
2007-2021,diag4/gaussian,-7,54,7.323931802799876,24.52645502645503,True
2007-2021,diag4/gaussian,-6,54,7.340083722501057,23.52645502645503,True
2007-2021,diag4/gaussian,-5,54,7.339161290519192,22.52645502645503,True
2007-2021,diag4/gaussian,-4,54,7.340370417031477,21.52645502645503,True
2007-2021,diag4/gaussian,-3,54,6.531492399283139,20.52645502645503,True
2007-2021,diag4/gaussian,-2,54,6.51617706906126,19.52645502645503,True
2007-2021,diag4/gaussian,-1,54,6.666535464066457,18.52645502645503,True
2007-2021,diag4/gaussian,0,54,6.65120894988715,17.52645502645503,True
2007-2021,diag4/gaussian,1,54,6.363862718972996,16.52645502645503,True
2007-2021,diag4/gaussian,2,54,5.871662699404115,15.526455026455027,True
2007-2021,diag4/gaussian,3,54,5.211011734312608,14.526455026455027,True
2007-2021,diag4/gaussian,4,54,5.128401392559893,13.526455026455027,True
2007-2021,diag4/gaussian,5,54,4.696019015158787,12.526455026455027,True
2007-2021,diag4/gaussian,6,54,3.9456082982489424,11.526455026455027,True
2007-2021,diag4/gaussian,7,54,3.8252857061374756,10.526455026455027,True
2007-2021,diag4/gaussian,8,54,3.296706582207076,9.526455026455027,True
2007-2021,diag4/gaussian,9,54,3.288881563889255,8.526455026455027,True
2007-2021,diag4/gaussian,10,54,3.294555944946405,7.526455026455026,True
2007-2021,diag4/gaussian,11,54,3.2889332364931807,6.526455026455026,True
2007-2021,diag4/gaussian,12,54,3.201694329129392,5.526455026455026,True
2007-2021,diag4/gaussian,13,54,3.2053834559514547,4.526455026455027,True
2007-2021,diag4/gaussian,14,54,3.2121852039360514,3.5264550264550265,True
2007-2021,diag4/gaussian,15,54,3.204954303235335,2.5264550264550265,True
2007-2021,diag4/gaussian,16,54,3.278991321707109,1.5264550264550265,True
2007-2021,diag4/gaussian,17,54,3.3403380220738033,0.5264550264550264,True
2007-2021,diag4/gaussian_ar1,-13,2,1.015745084524632,30.142857142857142,False
2007-2021,diag4/gaussian_ar1,-12,54,6.665757864013471,29.52645502645503,True
2007-2021,diag4/gaussian_ar1,-11,54,6.809907787237554,28.52645502645503,True
2007-2021,diag4/gaussian_ar1,-10,54,6.8948830453477505,27.52645502645503,True
2007-2021,diag4/gaussian_ar1,-9,54,6.9263088345968,26.52645502645503,True
2007-2021,diag4/gaussian_ar1,-8,54,7.058954922767345,25.52645502645503,True
2007-2021,diag4/gaussian_ar1,-7,54,7.560335085569451,24.52645502645503,True
2007-2021,diag4/gaussian_ar1,-6,54,7.572668295361642,23.52645502645503,True
2007-2021,diag4/gaussian_ar1,-5,54,7.451015713400372,22.52645502645503,True
2007-2021,diag4/gaussian_ar1,-4,54,7.450869362799458,21.52645502645503,True
2007-2021,diag4/gaussian_ar1,-3,54,6.704108238826071,20.52645502645503,True
2007-2021,diag4/gaussian_ar1,-2,54,6.689614627547138,19.52645502645503,True
2007-2021,diag4/gaussian_ar1,-1,54,6.6508279404879564,18.52645502645503,True
2007-2021,diag4/gaussian_ar1,0,54,6.641103126266398,17.52645502645503,True
2007-2021,diag4/gaussian_ar1,1,54,6.357623530477238,16.52645502645503,True
2007-2021,diag4/gaussian_ar1,2,54,5.973730698511226,15.526455026455027,True
2007-2021,diag4/gaussian_ar1,3,54,5.376191168443368,14.526455026455027,True
2007-2021,diag4/gaussian_ar1,4,54,5.341605258405684,13.526455026455027,True
2007-2021,diag4/gaussian_ar1,5,54,5.005944364312152,12.526455026455027,True
2007-2021,diag4/gaussian_ar1,6,54,4.13636607242052,11.526455026455027,True
2007-2021,diag4/gaussian_ar1,7,54,4.0138655452750225,10.526455026455027,True
2007-2021,diag4/gaussian_ar1,8,54,3.543213386602564,9.526455026455027,True
2007-2021,diag4/gaussian_ar1,9,54,3.5364280011042,8.526455026455027,True
2007-2021,diag4/gaussian_ar1,10,54,3.443654924422506,7.526455026455026,True
2007-2021,diag4/gaussian_ar1,11,54,3.4341022567809882,6.526455026455026,True
2007-2021,diag4/gaussian_ar1,12,54,3.342378334959583,5.526455026455026,True
2007-2021,diag4/gaussian_ar1,13,54,3.348753241039784,4.526455026455027,True
2007-2021,diag4/gaussian_ar1,14,54,3.583468521569185,3.5264550264550265,True
2007-2021,diag4/gaussian_ar1,15,54,3.5886718315926673,2.5264550264550265,True
2007-2021,diag4/gaussian_ar1,16,54,3.65103381568967,1.5264550264550265,True
2007-2021,diag4/gaussian_ar1,17,54,3.687667339193665,0.5264550264550264,True
2007-2021,diag4/student_t,-13,2,0.9949129619502957,30.142857142857142,False
2007-2021,diag4/student_t,-12,54,6.620239578050131,29.52645502645503,True
2007-2021,diag4/student_t,-11,54,6.6683915327815875,28.52645502645503,True
2007-2021,diag4/student_t,-10,54,6.689266338025446,27.52645502645503,True
2007-2021,diag4/student_t,-9,54,6.692401941169712,26.52645502645503,True
2007-2021,diag4/student_t,-8,54,6.777903981338293,25.52645502645503,True
2007-2021,diag4/student_t,-7,54,6.976250058776512,24.52645502645503,True
2007-2021,diag4/student_t,-6,54,7.0268610354052266,23.52645502645503,True
2007-2021,diag4/student_t,-5,54,7.044690456762145,22.52645502645503,True
2007-2021,diag4/student_t,-4,54,7.044914575222746,21.52645502645503,True
2007-2021,diag4/student_t,-3,54,6.017363538829689,20.52645502645503,True
2007-2021,diag4/student_t,-2,54,6.034920744036515,19.52645502645503,True
2007-2021,diag4/student_t,-1,54,6.329313026194924,18.52645502645503,True
2007-2021,diag4/student_t,0,54,6.329479767083289,17.52645502645503,True
2007-2021,diag4/student_t,1,54,6.220523114409394,16.52645502645503,True
2007-2021,diag4/student_t,2,54,5.661078581271036,15.526455026455027,True
2007-2021,diag4/student_t,3,54,5.230503534525561,14.526455026455027,True
2007-2021,diag4/student_t,4,54,5.17953841725667,13.526455026455027,True
2007-2021,diag4/student_t,5,54,4.682948402256035,12.526455026455027,True
2007-2021,diag4/student_t,6,54,4.898047726644602,11.526455026455027,True
2007-2021,diag4/student_t,7,54,4.230743106379219,10.526455026455027,True
2007-2021,diag4/student_t,8,54,4.053732561073782,9.526455026455027,True
2007-2021,diag4/student_t,9,54,4.048273276734022,8.526455026455027,True
2007-2021,diag4/student_t,10,54,4.326582623392536,7.526455026455026,True
2007-2021,diag4/student_t,11,54,4.294185546370983,6.526455026455026,True
2007-2021,diag4/student_t,12,54,3.8826095370413034,5.526455026455026,True
2007-2021,diag4/student_t,13,54,3.8887565248140015,4.526455026455027,True
2007-2021,diag4/student_t,14,54,3.8835243886323267,3.5264550264550265,True
2007-2021,diag4/student_t,15,54,3.9072653569706453,2.5264550264550265,True
2007-2021,diag4/student_t,16,54,3.9737928911937,1.5264550264550265,True
2007-2021,diag4/student_t,17,54,4.005431761654301,0.5264550264550264,True
2007-2021,diag4/student_t_ar1,-13,2,0.9843944785493355,30.142857142857142,False
2007-2021,diag4/student_t_ar1,-12,54,6.6461942461992525,29.52645502645503,True
2007-2021,diag4/student_t_ar1,-11,54,6.742792459997967,28.52645502645503,True
2007-2021,diag4/student_t_ar1,-10,54,6.760447071369344,27.52645502645503,True
2007-2021,diag4/student_t_ar1,-9,54,6.770216122005539,26.52645502645503,True
2007-2021,diag4/student_t_ar1,-8,54,6.88340232661406,25.52645502645503,True
