,INDPRO,IPFINAL,IPMANSICS,PAYEMS,MANEMP,RPI,CMRMTSPLx,RETAILx,S&P 500,S&P PE ratio,T10YFFM,T1YFFM,BAAFFM,TB3SMFFM,NFCI,CPIAUCSL,PCEPI,UMCSENTx,TWEXAFEGSMTHx,GDPC1
1997-01-31,0.0015838703738682014,-0.0005642074713394507,0.001127311343562809,0.0017567087268570702,0.0007518579920997581,0.005731001954542236,0.012814460263310679,0.011221516784678087,0.030436872892877886,0.01880233719867075,1.33,0.36,2.84,-0.22,-0.6991999999999999,-0.0006334767990034962,0.0001415148664705157,0.5,0.01793591590178778,
1997-02-28,0.011867816799596476,0.009502986062308594,0.01391382016111109,0.0026087436460642266,0.0010401017925989464,0.003134752023091991,0.02021365751513038,0.006684800921306078,0.041127865097629446,0.0282934463833997,1.23,0.34,2.75,-0.18,-0.7304999999999999,-3.5421475219621357e-06,0.0007826407827966619,2.299999999999997,0.029176902114448566,
1997-03-31,0.006326080160110159,0.00967247063989074,0.00960730897411377,0.0026101531661790744,0.0014427934980112411,0.004696592375049491,0.00045575125057517596,0.007269030319136505,-0.00783380825560176,-0.02099423888027241,1.3,0.41,2.79,-0.25,-0.7122499999999999,-0.0012543107536444609,-0.0010290821685332574,0.29999999999999716,0.008502873512357567,0.6433691338076031
1997-04-30,0.0011715145153683437,-0.003327416370863645,-0.000432910022970745,0.002439824364060428,0.000634170267138856,0.0007373105845012162,0.003335482087305053,-0.01486657276176473,-0.03628722968088827,-0.04932242174449142,1.38,0.48,2.83,-0.35,-0.656,-3.916034732043272e-07,-7.223769842301664e-05,1.4000000000000057,0.011880675145291342,
1997-05-31,0.005524360977567255,0.007858434558797533,0.007025108216674347,0.002213610107943964,0.0007489558178122024,0.004542352044017761,-0.00024556462602021156,-0.0007069149425884547,0.086665517615657,0.07588270644349837,1.21,0.37,2.7,-0.45,-0.6296,-0.0006255865077342548,-0.0014374082139729794,1.7999999999999972,-0.017235418955634962,
1997-06-30,0.004585436547763777,0.003747428246921203,0.006319640345607169,0.0020865943929528896,0.0013237031083050965,0.0036303832728012964,0.01337226278957182,0.011242024865294908,0.05055540683178439,0.038247208571059677,0.93,0.13,2.46,-0.63,-0.63525,0.0018744147943507983,0.0017354348435336675,1.2999999999999972,-0.005636588479065452,1.6515051002674142
1997-07-31,0.008505942659710719,0.008535587638808906,0.007767320466019356,0.0024234550144317524,5.7512580893259724e-05,0.004495309690971894,0.010076627509937097,0.012418427803419618,0.054410115511180024,0.04270038445444735,0.7,0.02,2.23,-0.47,-0.65275,-0.0006267539961957169,-0.0006832804863154962,2.5999999999999943,0.011101493442902566,
1997-08-31,0.00995494609358527,0.012104777442419667,0.012115106204151793,-0.0002193329849049519,0.0037312405161529227,0.005922572317794916,-0.002838274577280586,0.0006052386954689126,0.0021052298426464944,-0.009428160149414833,0.76,0.02,2.28,-0.4,-0.6554,0.0012430005142967104,0.00019838626470569665,-2.6999999999999886,0.02085170451475893,
1997-09-30,0.009117575456573768,0.007209875287231604,0.00896974303712561,0.003956836778261419,0.0006873246160967739,0.003018923759093184,0.008051571580196537,0.0062060521463891405,0.010492194994316861,-0.0008324048447927446,0.67,-0.02,2.16,-0.59,-0.6295,-6.187984790351209e-06,0.0016149460700800589,1.5999999999999943,-0.004389834661115977,1.2408386319378906
1997-10-31,0.008827849981996039,0.01377096425194324,0.009079338751737609,0.0028202152842453643,0.002801682841237607,0.005237780388046787,-0.0028997451582082334,-0.000931353939460422,0.014977665619887226,0.0044164851726034016,0.53,-0.04,2.07,-0.53,-0.5566,-0.00062516073747787,-0.001108252897143558,-0.4000000000000057,-0.0066126253270857305,
1997-11-30,0.007844288895028306,0.006211986479394582,0.009668001294888207,0.0024259630111167496,0.0023952107259539446,0.007119026899529146,0.010581061414031367,-0.0025981113588464666,-0.012952013787010053,-0.01783275878716406,0.36,-0.06,1.9,-0.38,-0.4805,-0.0006216886698338087,-0.0012453333732773686,1.6000000000000085,0.006115955949985263,
1997-12-31,0.00424944358291679,0.0004970871343141781,0.005028941962206268,0.0026047752835189897,0.0017642209282406895,0.00611701192947578,-0.0025213205427725427,0.006762411226391762,0.02466871354409772,0.022779487337702964,0.31,0.03,1.82,-0.34,-0.494,-0.0006193858790188855,-0.0002687044548386197,-5.1000000000000085,0.023441787609955078,0.8502355049371246
1998-01-31,0.004373784275946591,0.007102594770327819,0.007523740669100221,0.0020613189308420488,0.0018178724542643465,0.008899754424968265,0.0019395573857234893,0.003182697338527163,0.0010281816113533182,-0.0015122494410704235,-0.02,-0.32,1.63,-0.52,-0.5646,0.0006170925666610927,0.0007070585795281303,4.5,0.012514045816958586,
1998-02-28,0.0016174896182681309,0.000990739808076846,0.0016159769354180398,0.0016891963523946174,0.00045395222932498314,0.006965811514294984,0.013942130058826052,-0.000920965307511068,0.06079069339366594,0.05932679328652268,0.06,-0.2,1.74,-0.42,-0.62825,-0.001235330607991969,-0.0010181285627801628,3.8000000000000114,-0.009517395521380756,
1998-03-31,0.0003515910121256738,0.0009388873846232215,-0.0016651252690991214,0.0011831388130580933,0.0005671506504096868,0.006235391277545688,0.004939651829719338,0.005050437679512854,0.05055895171946201,0.05016701046868688,0.16,-0.1,1.83,-0.46,-0.633,0.0,0.0006787856381844648,-3.9000000000000057,0.0038631725611502077,0.9987489886350787
1998-04-30,0.0034253831806134727,0.004712502336474245,0.004578697307992208,0.002234548633399669,0.0,0.00379391334335466,0.0013551907000959318,0.01539507945457963,0.032318495924197777,0.03304948408812969,0.19,-0.07,1.88,-0.5,-0.61325,0.001233806448929009,0.0010881690117310328,2.200000000000003,0.004716610263177934,
1998-05-31,0.0065697125334116535,0.0044866454286367485,0.005402403876112238,0.003183575453368448,-0.0007373585881857991,0.004649910133327495,0.003409660716870988,0.0025400747070758456,-0.0034044579000047648,-0.0020098038853353373,0.16,-0.05,1.81,-0.49,-0.585,0.001229248983468878,0.0001254113794626477,-2.200000000000003,0.0038069478456383976,
1998-06-30,-0.006016655286145145,-0.00644713011711584,-0.007428585468876925,0.0018339087630003803,-0.0009650592557335358,0.0057903416541620345,-0.00400785689576999,0.009530405912597573,-2.7065919047331022e-05,0.002807936621545437,-0.06,-0.15,1.57,-0.58,-0.55975,-0.0012337989776680658,-0.0022158378346244234,-0.9000000000000057,0.01707907416130361,0.9214296481921735
1998-07-31,-0.003852986693513749,-0.006641081345483357,-0.004139132191628647,0.0010781330318803128,-0.010505377803539773,0.0018040782425057245,-0.005860033216215754,-0.00712631953939713,0.04255886257725372,0.04601715858684363,-0.08,-0.18,1.61,-0.58,-0.5402,0.0012247325068361903,0.0033141637208951025,-0.3999999999999915,0.006263678889772528,
1998-08-31,0.020491901058277584,0.027127898025993247,0.02422636364012476,0.0026428456816844914,0.008003243998830456,0.003774529729909659,0.01085046987211058,-0.0076255997111864815,-0.0735002638137372,-0.0693515408714509,-0.21,-0.34,1.59,-0.65,-0.40025,-0.0012292490656697908,-0.0010883474962506412,-0.7999999999999972,0.015183336472482267,
1998-09-30,-0.0005323279149607174,-0.0037008374676616995,-0.0007288271571512794,0.0015634256412102587,-0.00034168565252734595,0.0034215365970844402,0.009483279967032132,0.010889525481905693,-0.05153722920428283,-0.04674223309094483,-0.7,-0.8,1.58,-0.9,-0.157,-0.0006129319844907499,-0.001955889882776951,-3.5,-0.039903965055372304,1.251081507693641
1998-10-31,0.006812999094851335,0.006792539224590222,0.008482676402962852,0.001616126929945949,-0.00256637056650888,0.0018070537885268578,0.008445068018893664,0.0165047440880155,0.011524108229345131,0.01570115611816636,-0.54,-0.95,2.11,-1.11,-0.0008000000000000001,0.0018316875010704337,0.002769459933881002,-3.5,-0.03407647240158784,
1998-11-30,-0.0007584271645324492,-0.004490751858823749,0.0016385645678083094,0.0021481609230171728,-0.002630226229021204,0.004735750826220908,0.00428449111500484,0.005986095390143831,0.10295270671964385,0.10920636611699575,0.0,-0.3,2.51,-0.42,-0.07475,-0.001223983066214629,-0.0021505855797299134,5.299999999999997,0.009107651230757519,
1998-12-31,0.004520149593450817,0.0015396934343376856,0.006198653102539531,0.0029275932642551794,-0.000973793575447246,0.0023499966728319777,0.007670693763529357,0.010667169714601243,0.039088626586982755,0.04565271374075852,-0.03,-0.16,2.55,-0.29,-0.16375,0.0006069721797734573,0.0009682358986804473,-2.200000000000003,-0.008278247945402661,1.5963862490524505
1999-01-31,0.0043112451049784895,0.006658400790397145,0.002778388378534835,0.0008147469643091654,-0.0012616127375881803,0.0038923375243360425,-0.0013403182902269606,0.0005370424080322067,0.04816374382090771,0.05137876833652388,0.09,-0.12,2.66,-0.29,-0.2394,-3.3299645201267936e-06,0.0003912249763002862,3.4000000000000057,-0.00791411296746869,
1999-02-28,0.006063079650347802,0.006019414706644355,0.00904830355084929,0.0032679767646150992,-0.0018379190745996254,0.0041219933200800085,0.015341991447900938,0.012725169903438527,-0.001755265243172488,0.002139225364685693,0.24,-0.06,2.63,-0.32,-0.324,-0.001823154561514606,-0.001961977988364616,4.199999999999989,0.014461176214890514,
1999-03-31,0.0022660526894453525,-0.0013686724553121365,0.00010001782934843106,0.0009128110139933199,-0.0015533760279158315,0.0011455748392865672,-0.0014716807052028713,0.005495543846258499,0.02775231109028642,0.029181178545733655,0.42,-0.03,2.72,-0.37,-0.38875000000000004,0.0006069802917769707,0.0013168582531246642,-2.3999999999999915,0.020644277817275736,0.9350485127447072
1999-04-30,0.0022959860915063857,3.763741577778035e-05,0.0035528333586958283,0.0028112108659517077,-0.0014404658075406473,-0.002887141435671481,-0.0016673188347571255,0.007901285725422369,0.04059538769429949,0.03730922969970729,0.44,-0.05,2.74,-0.45,-0.4194,0.006045599429250537,0.004063026928309732,-1.1000000000000085,0.0012986364670330985,
1999-05-31,0.006302647258385363,0.00866375870369751,0.008027006793051683,0.0016938094551832705,-0.0005767678092762907,0.002276088950621258,0.014561219974781991,0.007026362506678652,-0.0020173771198876977,9.287632340360119e-05,0.8,0.11,2.98,-0.24,-0.41575,-0.006049988560882902,-0.004164714453615659,2.200000000000003,0.0005285531121312914,
1999-06-30,-0.0007846779120086467,-0.007422518014279511,-0.002434736472356036,0.0021016149838555265,-0.0022525784209346256,0.003606984075998909,0.0010197241049922923,0.003865818483792083,-0.007172432070904122,-0.007519811206917915,1.14,0.34,3.26,-0.19,-0.35925,-0.0006025911601446055,-0.0003484312637827003,0.5,0.00858161164234783,0.8312781849570072
1999-07-31,0.005769502318011099,-0.0010311244818383969,0.003988446333569762,0.002615027833892114,0.0008092018243992527,0.0024689027133355523,0.0012987868220761811,0.007726889852088803,0.04323894205231227,0.03748672155283739,0.8,0.04,2.96,-0.44,-0.261,0.0042080014002046084,0.0023493320715735067,-1.2999999999999972,0.0029351727388640114,
1999-08-31,0.004007243163624885,0.009775273307235821,0.005981796517207982,0.0011583281216669405,-0.001214048421987357,0.0045693943783504665,0.007862899324059924,0.010219705780269095,-0.03951069212242242,-0.047203946384264395,0.87,0.13,3.08,-0.35,-0.16849999999999998,-0.0018113555556045213,-0.0008383122094084428,-1.5,-0.020640067340947255,
1999-09-30,-0.004045261045452442,-0.007629599564978662,-0.004088826949046442,0.0015346474673023636,-0.0002892765214426163,-0.0005565043819579785,-0.001814499611688447,0.004657359073815925,-0.007045530078172213,-0.019667845153182206,0.7,0.03,2.98,-0.54,-0.11950000000000001,0.0017837125871578152,0.0017660524422602464,2.700000000000003,-0.013743947680506352,1.3171703285781433
1999-10-31,0.012148883898799312,0.013477213356819284,0.013838136839993354,0.003131386022429794,-0.00046301656111324974,0.005900327548374662,0.008747669493372356,-0.0008355481073341053,-0.013872454325128736,-0.025766161733329795,0.91,0.23,3.18,-0.34,-0.0934,-0.0023941120502941615,-0.0018999129117744928,-4.0,-0.010821061246635288,
1999-11-30,0.004835676101424546,-0.0014221171961805723,0.006368425648187959,0.0022099117356173537,0.00046301656111324974,0.006831080834334813,0.005155496952443883,0.012933239896074866,0.06765095619570793,0.053889433960886635,0.61,0.13,2.73,-0.35,-0.151,-3.1849878077139238e-06,-0.000787710175674583,4.0,0.010484539032171725,
1999-12-31,0.007683533835146861,0.008124393616042447,0.006688883204681417,0.00242680473860446,-0.00017360608822336587,0.008145204001669626,0.00432253782919112,0.019860887098683833,0.026728028109572755,0.010712571258798764,0.98,0.54,2.89,-0.1,-0.16960000000000003,0.0005894189599748856,0.0014295185529427101,-1.7999999999999972,0.0042238295356344935,1.6273535671066597
2000-01-31,-0.0013689853853140477,-0.005973980230358222,-0.0005182392702556271,0.0017418279841798778,0.0002893267387023002,0.00894144176114331,0.007931311415534381,-0.006729490239571589,-0.002165177931421347,-0.02386476972535423,1.21,0.67,2.88,-0.13,-0.1975,0.0005852266236017201,0.00039215710833762074,6.599999999999994,-0.0016439456037238287,
2000-02-29,0.0031184257109906355,0.005418789050896322,0.001970380339341382,0.0008316452940135832,0.0,0.004111999422724111,-0.01815849511055312,0.01570880754243298,-0.026095296239902588,-0.05163712759641914,0.79,0.49,2.56,-0.18,-0.20425,0.0011684409339398627,0.0004299432093031186,-0.7000000000000028,0.023062389078208234,
2000-03-31,0.00354941252967933,5.522618704478788e-05,0.006025577562014384,0.003684479130496854,0.001040883688496308,0.0027782345682805243,0.01175392671282971,0.012466848705123823,0.037686192447988986,0.009370095972653036,0.41,0.37,2.52,-0.16,-0.1318,0.001738971541225709,0.001133557751384906,-4.200000000000003,0.003739761530480834,0.3621369008051545
2000-04-30,0.005934581411047191,0.00730483980782104,0.0058537134990741535,0.0021253347810734624,-0.0001734053933422075,0.005362145055109124,0.00827587310639899,-0.018579150251371246,0.013190849658747617,-0.007834492777891722,-0.03,0.13,2.38,-0.36,-0.0525,-0.006450085833512809,-0.005111188583397208,2.1000000000000085,0.0070008314380709535,
2000-05-31,0.0027040320534066353,0.0024427167964304886,-0.00026542936956897023,0.0016743125783875712,-0.0012146804281485402,0.003586929703143227,-0.005321316959440381,0.007263374315053639,-0.02978163321969518,-0.05040002448595615,0.17,0.06,2.63,-0.48,0.0045,0.0023388399672104043,0.0016604401119781897,1.5,0.030628935072951613,
2000-06-30,0.00039045672638238216,0.0008351770984882378,0.001444606292765549,-0.0003179794702905525,0.0009834264524393177,0.0028452285408491207,0.006588973015189126,0.006587476186396657,0.030192125405583248,0.007004087181807339,-0.43,-0.36,1.95,-0.84,0.0218,0.00407025469989275,0.0025515798653570343,-4.299999999999997,-0.025416537195218858,1.8049010344979521
2000-07-31,-0.0019527324535886237,-0.0010894118557738253,0.0006511894708660648,0.0012486238383981885,0.0015599275197217821,0.005313689846992986,-0.006321576902848847,-0.007749840543533892,0.007523136308313916,-0.010960407893251478,-0.49,-0.46,1.81,-0.58,-0.07050000000000001,-0.0029247351269861,-0.0008766020209005632,1.8999999999999915,0.008977827234719626,
2000-08-31,-0.00272663339275514,-0.0048132621884020566,-0.006424610440948442,4.537513896885059e-05,-0.002022595968202978,0.005456617353729598,0.00034703919640222125,0.004513985222549977,0.008423351116875644,-0.006787713135694595,-0.67,-0.32,1.76,-0.41,-0.174,-0.00289939315900245,-0.0025728234981121645,-1.0,0.01575437826105297,
2000-09-30,0.004604083024880801,0.007699229125918805,0.005116666577235307,0.0007786190111822577,-0.0033607633903809386,0.0009196619732847466,0.010731383059047417,0.01353926839144215,-0.011789499039568163,-0.03144400702431582,-0.72,-0.39,1.83,-0.52,-0.20400000000000001,0.00519781707361755,0.004359535604588238,-0.5,0.015732753472647687,0.10188067037173454
2000-10-31,-0.003893384717707171,-0.006145080263754821,-0.004171555750749789,0.00011334056206280252,-0.0006967427559345651,0.0025651000024762283,-0.007660182212825717,-0.000680395395121991,-0.0545305280626005,-0.06972221767242326,-0.77,-0.5,1.83,-0.4,-0.17875,-0.003471197939630244,-0.0029326015643844627,-1.0,0.015902971211449568,
2000-11-30,0.00027960447484520756,0.002588271607558923,-0.002576106089761332,0.0015401576420899232,-0.0008716116650475669,0.0006242538893737049,-0.007307678994624922,-0.005523123747506631,-0.008742261748827751,-0.018272818176262806,-0.79,-0.42,1.77,-0.34,-0.134,-2.976075822225255e-06,3.8447312213918394e-05,1.7999999999999972,0.00911999471530578,
2000-12-31,-0.0032683707203071677,0.0013918492972013752,-0.005960138507047574,0.0012063091423328842,-0.0012215340494581284,0.0023338618405599476,0.007809597183152661,-0.0019062233521136562,-0.03478425375247074,-0.038792093965393626,-1.16,-0.8,1.62,-0.63,-0.07680000000000001,0.0005699359289339512,0.0001321583853579611,-9.199999999999989,-0.019248331589555967,0.5952635784890248
2001-01-31,-0.004770869350923412,-0.0030760021252733694,-0.003603032361127134,-9.795832257886161e-05,-0.004433303650261067,0.006064780386434876,-0.008055427372243074,0.016788422814585147,0.0035251446561126443,-0.003094919673432006,-0.82,-1.17,1.95,-0.83,-0.173,0.0034174588084159296,0.0032994297743291767,-3.700000000000003,-0.010887864184456753,
2001-02-28,-0.006534765134370346,-0.005311447139344949,-0.006773779388406176,0.0006403230460101383,-0.004394323754970841,0.002350569630227284,0.00440259377186436,-0.0009312421389093828,-0.02262550231574334,-0.02270938783032017,-0.39,-0.81,2.38,-0.61,-0.2695,-0.003435723958379988,-0.003282470689600636,-4.1000000000000085,0.013215836425049865,
2001-03-31,-0.0020524117552422894,-0.0008496767246350956,-0.00204216793468337,-0.0002786784633475037,-0.0054168761751896,0.0036443284525464748,-0.01205915517822298,-0.010349490568579256,-0.09631777130550478,-0.09087189536928708,-0.42,-1.01,2.53,-0.89,-0.25860000000000005,-0.0017072933731263618,-0.001453603936347747,0.9000000000000057,0.023399506568491546,-0.3283372449143229
2001-04-30,-0.003596380672338917,-0.0035043656163722403,-0.004046077924392044,-0.0022095790052976128,-0.008061691556752848,-0.0018140777570376798,-0.007918453804228065,0.01686826832571242,0.0033590272734391746,0.01065614682641769,0.34,-0.82,3.27,-0.93,-0.297,0.0011341076065223277,0.00166389627059349,-3.0999999999999943,0.010640199464602595,
2001-05-31,-0.004787344785630587,-0.003490967761141661,-0.005141906953259223,-0.000377549406824329,-0.008487290203957443,-0.0023900186970404746,0.00860830892880493,0.004940220415367236,0.0654893523201272,0.07787246375205337,1.18,-0.43,3.86,-0.59,-0.39475,0.003386941436940738,0.0008728070005759037,3.5999999999999943,0.0008941603727974368,
2001-06-30,-0.005294243917338015,-0.002048483536216672,-0.005616715487888335,-0.0008159935173281951,-0.008862687257845892,-0.0010925878596292904,-0.013722918939121698,-0.00470701995665479,-0.025237681097165066,-0.0041631184946684385,1.31,-0.39,4.0,-0.48,-0.44720000000000004,-0.0028355474270282954,-0.0008672503548261545,0.5999999999999943,0.00908198442797925,0.6225609914771724
2001-07-31,-0.006424803271452895,-0.006627284566286917,-0.005386990831953931,-0.0009679664387487463,-0.008025822858357401,5.451957432001109e-05,0.0038067932743821586,-0.005025833667041013,-0.028047484314399185,0.0031963971699515703,1.47,-0.15,4.2,-0.26,-0.48424999999999996,-0.003943187365570644,-0.0020938239156800265,-0.19999999999998863,0.0006895363515848629,
2001-08-31,-0.0011484395650906976,-0.00359314321537596,-0.0040531622679971235,-0.0011431038403166838,-0.009075919293785262,-0.001350380589441258,0.00822812761080094,0.009333889474399726,-0.021780587816719432,0.013181249738666523,1.32,-0.18,4.2,-0.29,-0.47640000000000005,0.001689665285127262,0.00021187825282797945,-0.9000000000000057,-0.022689076571716704,
2001-09-30,-0.005077876004763837,-0.007533736555342507,-0.004102194632997325,-0.0019561465613531226,-0.0072336399996082434,0.0005130811920164291,-0.021247871723376832,-0.02574773282477416,-0.12057011493786263,-0.08247289885570153,1.66,-0.25,4.96,-0.43,-0.36125,0.003938120420137636,-0.0032912807401981325,-9.700000000000003,-0.003833785477882934,-0.4014439041817752
2001-10-31,-0.0027452194543418074,-0.0007464226389775064,-0.003935055553649036,-0.002363088309735417,-0.008912770521281033,-0.002186867413481508,0.029277838996064176,0.07173565852622588,0.03012631014455902,0.08437472798074941,2.08,-0.16,5.42,-0.33,-0.35925,-0.0067494801576843955,0.0069269855054781004,0.9000000000000057,0.007970224692087413,
2001-11-30,-0.006065460085318719,-0.004506098109597012,-0.003942949158704856,-0.0023458098466022648,-0.009308828777578881,0.00043157661719384066,-0.004873698154272077,-0.030245066936405607,0.04813576817811427,0.10293060988768632,2.56,0.09,5.72,-0.22,-0.3896,0.002248138094947727,-0.004192277878468431,1.2000000000000028,0.01302848314177929,
2001-12-31,-0.0004275098074009165,0.0004356018625726321,0.0018937703473547174,-0.0012284123363528465,-0.007166216418131199,0.0016594853280853528,0.001965376147580855,-0.013412982955459896,0.01340909298732118,0.0731709895106567,3.27,0.4,6.23,-0.13,-0.36075,-3.1739739281277934e-07,-0.0003586588405273261,4.8999999999999915,0.005137088907697596,0.2743986302357726
2002-01-31,0.006633064841170544,0.006012553076318206,0.0064374929003632175,-0.000947136129953563,-0.007923364135645983,0.001865256191072362,-0.0009694308498175985,0.003010281672672477,-0.00413104379813678,0.052441202486275706,3.31,0.43,6.14,-0.08,-0.42725,0.002253204325119107,0.001936348121117426,4.200000000000003,0.014490156263578413,
2002-02-28,0.00011522468260949381,-0.005564492512120545,-2.8187123473522036e-05,-0.000932736042180693,-0.004500747004705374,0.00012156093118598221,0.003630765721208462,0.006237385420844177,-0.0352933706752081,0.018831811525608977,3.17,0.49,6.15,-0.02,-0.48624999999999996,-2.850153648203957e-06,0.0007803494400482336,-2.299999999999997,0.007045411163803195,
2002-03-31,0.0072123326949231625,0.005637862083067269,0.006586069493896396,-0.00011474074341499829,-0.004844814230894556,-0.000629800460439256,-0.004945016725868001,-0.0028368915224525892,0.04713309049691006,0.09891947309342441,3.55,0.84,6.38,0.06,-0.4932,0.001118235796129241,0.0010272314254589077,5.0,-0.00900996182126601,0.8328805568895703
2002-04-30,0.004871002165678817,-0.0018642071951129324,0.0029499069904792563,-0.0008112100483899098,-0.0033079323175133624,0.001245827743014516,0.011434994453589198,0.010972418237567894,-0.03695493158305485,0.014217510161199431,3.46,0.73,6.28,-0.04,-0.54625,0.0016667284637854607,0.0014658978355903685,-2.700000000000003,-0.007266153470821379,
2002-05-31,0.0040096284673607485,0.0035408062602932944,0.004772578195566979,0.00012248897614597354,-0.0035144845806822644,0.002758598486009234,0.0020726772973311824,-0.007787753624585392,-0.029830888753241247,0.019859289439677408,3.41,0.6,6.34,-0.02,-0.6202,-0.0033569520741476566,-0.0035183843294941397,3.9000000000000057,-0.027997483067227158,
2002-06-30,0.008215019236447851,0.009178122079654294,0.009668960417176464,0.00032146219651885133,-0.00267667860153864,0.002445983284040665,0.0032524026200828615,0.0052199649447111085,-0.06234372661309351,-0.02193495190313488,3.18,0.45,6.2,-0.05,-0.57575,-0.000557879377479864,0.0005901004752120187,-4.5,-0.026374650729538374,0.6108371693470005
2002-07-31,-0.00032197063949990223,-1.1404677887405512e-05,-0.0010473550479357385,-0.0006889741447935194,-0.002683862443010554,-0.002996327054283654,-0.0027907294297673246,0.01323110340096001,-0.11530219013361975,-0.08493173984346436,2.92,0.23,6.17,-0.05,-0.47275,0.0016677470823447393,0.0009544885076619991,-4.300000000000011,-0.024636523160406654,
2002-08-31,-0.0011111535235635017,-0.0033440644476527837,0.0009393873492262728,-2.297398196660083e-05,-0.005587157532163545,-1.9187016096822163e-05,0.009556459081204949,0.0060451551968423445,0.009867160787155882,0.02700390899104743,2.52,0.02,5.84,-0.12,-0.40659999999999996,0.0005492318606146185,-0.0002399705805373742,-0.5,0.013870574959974569,
2002-09-30,0.0008486486965990636,0.0013742891621086883,0.00044449807375190886,-0.0006051715539587832,-0.003433479767890546,0.0005723655361045132,-0.008606680974896364,-0.01700373273065381,-0.05027008178568604,-0.04330860994837504,2.12,-0.03,5.65,-0.12,-0.36524999999999996,-0.0011132566975851077,-0.00016032060219206556,-1.5,0.0018204132771542092,0.40568740473787557
2002-10-31,-0.002084836336934792,-0.0007981468452626928,-0.002549019118426088,0.0008808245086360245,-0.003976411893381382,0.0016959900728092947,-0.004621011567330413,0.006652459622841889,-0.0153041699542662,-0.02103006865581669,2.19,-0.1,5.98,-0.17,-0.36724999999999997,0.0005492754656621912,2.2796092643773136e-05,-5.5,0.00481523868600231,
2002-11-30,0.0055865759173183704,0.0062620299023308235,0.0050968342748243245,-7.656000581945932e-06,-0.004459093608616627,0.0021772661020555972,0.010657168552732799,0.001652694479453487,0.06269904673916393,0.057816049935186964,2.71,0.15,6.28,-0.11,-0.433,-0.000555685554776808,-0.0008352572030698724,3.6000000000000085,-0.014232219700759607,
2002-12-31,-0.005576627290919234,-0.007806089482663481,-0.005954323454870902,-0.0011567292666772033,-0.0054175298872962685,0.0022150485121841257,-0.007792600453004894,0.011360449447119336,-0.011884436576053758,-0.015675337130038436,2.79,0.21,6.21,-0.05,-0.463,-2.7320575526346147e-06,-2.696028115156679e-05,2.5,-0.00991093187665193,0.1235287243973815
2003-01-31,0.00848540572389922,0.01022493203286512,0.008253508262733078,0.0008274657801727869,-0.002955203977556664,-0.0027888571906107273,0.005861756369865745,0.006991127078331161,-0.0037214112986045933,-0.015254026138194376,2.81,0.12,6.11,-0.07,-0.505,0.0027392583790168956,0.002021819288494875,-4.299999999999997,-0.02620947160084075,
2003-02-28,0.0011874209279270076,0.003097551605272919,-0.001182139092725798,-0.001011440085614268,-0.005869076111157057,-0.0035451000479085337,-0.011113952009345951,-0.01381718772746332,-0.06790191345952046,-0.0851966169559768,2.64,0.04,5.8,-0.09,-0.532,0.0010707236080316207,0.0012172708753785955,-2.5,-0.01128740792113625,
2003-03-31,-0.002631971347628159,0.0010936835990689175,0.0011105340660222396,-0.0015805063978451273,-0.003999869744180984,0.0014757589379161828,0.009075046467570402,0.012152930382056226,0.011403851179016655,-0.006451722636322543,2.56,-0.01,5.7,-0.12,-0.5635,-0.0038288566016362324,-0.0016373616767477728,-2.3000000000000114,-0.007563400077189364,0.5252600765849991
2003-04-30,-0.005974715309085887,-0.007450404818336587,-0.007160004484854099,-0.00047617585612869107,-0.007705721923262132,0.0041106909688544135,-0.002899399109553613,0.0030351876115322085,0.049991406703177255,0.03789811622152861,2.7,0.01,5.59,-0.13,-0.64775,-0.005446332794130981,-0.00426333098671261,8.400000000000006,-0.0031348116435827578,
2003-05-31,-0.00027277943080949996,-0.0012706166475737746,0.00044218064700896065,0.0001843530365857049,-0.003428653156547057,0.0073345522641456995,0.008732372037075109,0.001956203792458311,0.050317570498433106,0.03524027352014736,2.31,-0.08,5.12,-0.19,-0.709,0.0021747825270352905,0.0005520700058783135,6.099999999999994,-0.04832778081436562,
2003-06-30,0.0012771147115513415,0.0022617763906884747,0.00449868723043334,-8.449092303663974e-05,-0.004474896455686661,0.0032499157894001485,0.00931853092119539,0.013893827024062944,0.05410995722617873,0.034419796941886904,2.11,-0.21,4.97,-0.3,-0.7104999999999999,0.002731793126854676,0.0022308971295732505,-2.3999999999999915,-0.01135678359821668,0.8817230452867975
2003-07-31,0.005125135550598792,0.007933054461663147,0.003233764597565525,-1.5362753005732088e-05,-0.006229256023466689,0.0009018988056936905,0.007572937362400722,0.008598441116733468,0.004584616268365593,-0.016680749429722752,2.97,0.11,5.61,-0.11,-0.715,0.0021786442569711184,0.001851061385676367,1.2000000000000028,0.019439526479752445,
2003-08-31,-0.002184157819974608,-0.005620726230349149,-0.004658503218475829,-0.00023815285684669618,-0.0018763687356546654,0.0015783327649980805,-0.0004107657103915585,0.011363014781787584,-0.003037231090607939,-0.027189148777683858,3.42,0.28,5.98,-0.08,-0.683,0.0010739307188858405,0.0004397795675394889,-1.6000000000000085,0.013096058118573062,
